time,ax_raw,ay_raw,az_raw,ax,ay,az,gx,gy,gz
0.001871,0.067061,-0.279020,10.063273,0.004249,0.007475,0.013652,0.030518,0.030518,0.000000
0.011937,0.049098,-0.273631,10.063872,-0.013714,0.012864,0.014251,0.000000,0.030518,0.000000
0.022001,0.043110,-0.274230,10.063273,-0.019701,0.012265,0.013652,0.000000,0.030518,0.030518
0.032067,0.043110,-0.271835,10.068662,-0.019701,0.014660,0.019041,0.000000,0.030518,0.000000
0.042204,0.055684,-0.288600,10.065668,-0.007127,-0.002105,0.016047,-0.030518,0.061035,0.000000
0.052271,0.058678,-0.290396,10.065070,-0.004134,-0.003902,0.015449,-0.030518,0.061035,0.000000
0.062337,0.061672,-0.290995,10.062076,-0.001140,-0.004500,0.012455,0.000000,0.061035,-0.030518
0.072402,0.065264,-0.295186,10.056088,0.002453,-0.008692,0.006467,0.000000,0.061035,-0.030518
0.082468,0.054487,-0.295785,10.063273,-0.008325,-0.009290,0.013652,0.000000,0.061035,0.000000
0.092537,0.044907,-0.292192,10.066866,-0.017905,-0.005698,0.017245,0.000000,0.030518,0.030518
0.102607,0.038320,-0.285007,10.075248,-0.024491,0.001487,0.025627,0.030518,0.061035,-0.030518
0.112673,0.030536,-0.273631,10.069261,-0.032275,0.012864,0.019640,0.000000,0.030518,-0.030518
0.122736,0.028141,-0.268242,10.065668,-0.034670,0.018252,0.016047,0.000000,0.000000,-0.030518
0.132819,0.034129,-0.270038,10.059082,-0.028683,0.016456,0.009461,0.030518,0.000000,-0.061035
0.142884,0.049697,-0.277822,10.061477,-0.013115,0.008672,0.011856,0.061035,-0.030518,-0.091553
0.152952,0.073647,-0.294587,10.052496,0.010835,-0.008093,0.002875,0.030518,-0.030518,-0.122070
0.163028,0.085622,-0.298779,10.050699,0.022810,-0.012284,0.001079,0.030518,0.000000,-0.091553
0.173092,0.097597,-0.305365,10.049502,0.034785,-0.018871,-0.000119,0.030518,0.000000,-0.030518
0.183156,0.101788,-0.307760,10.050101,0.038977,-0.021266,0.000480,0.000000,0.000000,0.000000
0.193229,0.098795,-0.302371,10.053693,0.035983,-0.015877,0.004072,-0.030518,0.061035,0.000000
0.203295,0.085023,-0.287402,10.044712,0.022212,-0.000908,-0.004909,-0.030518,0.061035,0.000000
0.213359,0.071252,-0.275427,10.052496,0.008440,0.011067,0.002875,-0.030518,0.061035,0.000000
0.223429,0.057480,-0.266446,10.054891,-0.005331,0.020049,0.005270,0.000000,0.061035,0.000000
0.233493,0.049697,-0.259261,10.060280,-0.013115,0.027234,0.010659,0.030518,0.061035,0.000000
0.243558,0.043110,-0.262853,10.060280,-0.019701,0.023641,0.010659,0.030518,0.061035,-0.091553
0.253623,0.047302,-0.276625,10.059082,-0.015510,0.009870,0.009461,0.000000,0.061035,-0.122070
0.265230,0.058678,-0.283211,10.048304,-0.004134,0.003283,-0.001317,-0.061035,0.061035,-0.122070
0.275308,0.060474,-0.291594,10.050699,-0.002337,-0.005099,0.001079,-0.030518,0.061035,-0.091553
0.285375,0.066462,-0.298180,10.053094,0.003650,-0.011685,0.003474,0.030518,0.030518,-0.030518
0.295441,0.070054,-0.310155,10.048304,0.007243,-0.023661,-0.001317,0.030518,0.030518,0.000000
0.305507,0.072449,-0.305964,10.047706,0.009638,-0.019469,-0.001915,0.030518,0.061035,0.030518
0.315577,0.066462,-0.295186,10.045311,0.003650,-0.008692,-0.004310,0.000000,0.061035,0.061035
0.325643,0.056882,-0.289199,10.048903,-0.005930,-0.002704,-0.000718,-0.030518,0.030518,0.061035
0.335709,0.055085,-0.282612,10.054292,-0.007726,0.003882,0.004671,0.000000,0.030518,0.030518
0.345776,0.052690,-0.279619,10.057286,-0.010121,0.006876,0.007665,-0.030518,0.000000,0.000000
0.355843,0.052690,-0.274230,10.054292,-0.010121,0.012265,0.004671,-0.030518,0.000000,-0.030518
0.365908,0.059277,-0.277224,10.045909,-0.003535,0.009271,-0.003712,0.000000,0.000000,-0.030518
0.375973,0.061672,-0.283211,10.040521,-0.001140,0.003283,-0.009100,-0.030518,0.000000,-0.030518
0.386038,0.056283,-0.277224,10.045311,-0.006529,0.009271,-0.004310,-0.030518,0.030518,-0.030518
0.396114,0.059875,-0.282612,10.044712,-0.002936,0.003882,-0.004909,-0.030518,0.030518,-0.030518
0.406181,0.064666,-0.295785,10.045909,0.001854,-0.009290,-0.003712,0.000000,0.030518,-0.030518
0.416248,0.063468,-0.299377,10.044113,0.000656,-0.012883,-0.005508,-0.030518,0.030518,-0.030518
0.426313,0.062869,-0.299377,10.044113,0.000058,-0.012883,-0.005508,-0.030518,0.000000,-0.030518
0.436379,0.056882,-0.293989,10.049502,-0.005930,-0.007494,-0.000119,-0.030518,0.030518,-0.061035
0.446446,0.056283,-0.286804,10.048304,-0.006529,-0.000309,-0.001317,-0.030518,0.030518,-0.030518
0.456512,0.062869,-0.278421,10.055490,0.000058,0.008073,0.005869,0.000000,0.030518,-0.030518
0.466578,0.067659,-0.280217,10.052496,0.004848,0.006277,0.002875,0.000000,0.030518,-0.061035
0.476644,0.077838,-0.273631,10.063273,0.015027,0.012864,0.013652,0.000000,0.000000,-0.061035
0.486709,0.082029,-0.272433,10.065668,0.019218,0.014061,0.016047,0.000000,0.000000,-0.030518
0.496776,0.083227,-0.270637,10.065070,0.020415,0.015857,0.015449,0.000000,0.000000,-0.030518
0.506841,0.075443,-0.271835,10.057885,0.012631,0.014660,0.008264,0.030518,0.000000,-0.030518
0.516915,0.062271,-0.270038,10.057286,-0.000541,0.016456,0.007665,0.000000,0.000000,-0.030518
0.527133,0.050894,-0.273631,10.058483,-0.011917,0.012864,0.008862,0.000000,0.000000,-0.061035
0.537203,0.047302,-0.274828,10.065070,-0.015510,0.011666,0.015449,0.000000,-0.030518,-0.030518
0.547269,0.038919,-0.280217,10.061477,-0.023893,0.006277,0.011856,0.030518,0.030518,-0.030518
0.557336,0.031135,-0.286205,10.061477,-0.031676,0.000290,0.011856,0.061035,0.030518,-0.061035
0.567401,0.019759,-0.293390,10.058483,-0.043053,-0.006895,0.008862,0.030518,0.000000,-0.061035
0.577470,0.019160,-0.295186,10.058483,-0.043651,-0.008692,0.008862,0.030518,0.030518,-0.061035
0.587536,0.024549,-0.298779,10.055490,-0.038263,-0.012284,0.005869,0.061035,0.030518,-0.030518
0.597601,0.037722,-0.298180,10.047107,-0.025090,-0.011685,-0.002514,0.061035,0.000000,0.000000
0.607667,0.044907,-0.290995,10.047107,-0.017905,-0.004500,-0.002514,0.030518,0.000000,0.030518
0.617732,0.067061,-0.286804,10.051897,0.004249,-0.000309,0.002276,0.061035,0.000000,0.000000
0.627798,0.062869,-0.278421,10.053693,0.000058,0.008073,0.004072,0.061035,0.000000,-0.030518
0.637872,0.071851,-0.271236,10.056088,0.009039,0.015259,0.006467,0.061035,-0.030518,-0.030518
0.647938,0.081431,-0.264051,10.050699,0.018619,0.022444,0.001079,0.061035,-0.030518,-0.061035
0.658006,0.084424,-0.258662,10.052496,0.021613,0.027832,0.002875,0.061035,-0.030518,-0.061035
0.668072,0.090412,-0.268841,10.054292,0.027600,0.017654,0.004671,0.061035,-0.030518,-0.091553
0.678138,0.091609,-0.268841,10.057885,0.028798,0.017654,0.008264,0.000000,-0.030518,-0.061035
0.688203,0.080832,-0.291594,10.064471,0.018020,-0.005099,0.014850,0.030518,-0.030518,-0.030518
0.698270,0.073647,-0.296982,10.061477,0.010835,-0.010488,0.011856,0.030518,-0.030518,-0.030518
0.708336,0.071851,-0.303569,10.059082,0.009039,-0.017074,0.009461,0.030518,0.000000,-0.030518
0.718401,0.052092,-0.295785,10.050699,-0.010720,-0.009290,0.001079,0.030518,0.000000,-0.030518
0.728467,0.049697,-0.295186,10.056088,-0.013115,-0.008692,0.006467,0.030518,0.000000,-0.061035
0.738533,0.050894,-0.289797,10.057286,-0.011917,-0.003303,0.007665,0.030518,-0.030518,-0.091553
0.748598,0.048499,-0.281415,10.056088,-0.014312,0.005080,0.006467,0.030518,0.000000,-0.091553
0.758665,0.050894,-0.279020,10.053693,-0.011917,0.007475,0.004072,0.000000,0.000000,-0.091553
0.768738,0.055684,-0.279020,10.050101,-0.007127,0.007475,0.000480,0.000000,0.000000,-0.091553
0.778810,0.064666,-0.276026,10.053693,0.001854,0.010468,0.004072,0.030518,0.030518,-0.061035
0.788885,0.069456,-0.280816,10.060280,0.006644,0.005678,0.010659,0.030518,0.061035,-0.061035
0.798951,0.069456,-0.283211,10.060878,0.006644,0.003283,0.011257,0.030518,0.061035,0.000000
0.809017,0.073647,-0.280217,10.060280,0.010835,0.006277,0.010659,0.030518,0.061035,-0.030518
0.819084,0.076042,-0.283810,10.060280,0.013230,0.002685,0.010659,0.030518,0.091553,0.000000
0.829128,0.076641,-0.295186,10.068063,0.013829,-0.008692,0.018442,0.000000,0.030518,0.000000
0.839193,0.068857,-0.293989,10.068063,0.006045,-0.007494,0.018442,0.000000,0.000000,0.000000
0.849259,0.068857,-0.287402,10.066267,0.006045,-0.000908,0.016646,0.061035,0.030518,-0.061035
0.859324,0.071252,-0.285606,10.061477,0.008440,0.000888,0.011856,0.061035,0.030518,-0.030518
0.869391,0.064067,-0.282612,10.057286,0.001255,0.003882,0.007665,0.061035,0.030518,-0.030518
0.879457,0.058079,-0.278421,10.067465,-0.004732,0.008073,0.017844,0.061035,0.000000,0.000000
0.889534,0.056283,-0.273631,10.060280,-0.006529,0.012864,0.010659,0.030518,0.000000,0.030518
0.899601,0.052092,-0.275427,10.065070,-0.010720,0.011067,0.015449,0.000000,0.000000,0.030518
0.909668,0.048499,-0.274828,10.069860,-0.014312,0.011666,0.020239,-0.030518,0.000000,0.030518
0.919733,0.055684,-0.268841,10.063872,-0.007127,0.017654,0.014251,-0.030518,0.030518,0.030518
0.929799,0.056882,-0.275427,10.068063,-0.005930,0.011067,0.018442,0.000000,0.000000,0.000000
0.939864,0.058079,-0.280217,10.069860,-0.004732,0.006277,0.020239,0.030518,0.000000,0.000000
0.949931,0.069456,-0.291594,10.063872,0.006644,-0.005099,0.014251,0.030518,0.000000,0.000000
0.959996,0.073647,-0.300575,10.056687,0.010835,-0.014080,0.007066,0.030518,0.000000,0.000000
0.970061,0.086819,-0.308958,10.058483,0.024008,-0.022463,0.008862,-0.030518,-0.030518,0.000000
0.980127,0.086819,-0.303569,10.062076,0.024008,-0.017074,0.012455,-0.030518,0.000000,0.000000
0.990195,0.083826,-0.294587,10.064471,0.021014,-0.008093,0.014850,0.000000,0.000000,0.000000
1.000262,0.071851,-0.290396,10.065070,0.009039,-0.003902,0.015449,0.000000,0.030518,0.030518
1.010338,0.067659,-0.289797,10.054292,0.004848,-0.003303,0.004671,0.030518,0.000000,-0.030518
1.020405,0.046703,-0.283211,10.049502,-0.016109,0.003283,-0.000119,0.030518,0.030518,0.000000
1.030470,0.041913,-0.280816,10.053693,-0.020899,0.005678,0.004072,0.000000,0.061035,0.030518
1.040535,0.026944,-0.278421,10.058483,-0.035868,0.008073,0.008862,0.030518,0.030518,0.000000
1.050600,0.027543,-0.276625,10.061477,-0.035269,0.009870,0.011856,0.030518,0.030518,0.000000
1.060666,0.034728,-0.279020,10.060878,-0.028084,0.007475,0.011257,0.030518,0.030518,-0.030518
1.070732,0.035925,-0.275427,10.056088,-0.026886,0.011067,0.006467,0.030518,0.061035,-0.030518
1.080797,0.034728,-0.273631,10.058483,-0.028084,0.012864,0.008862,-0.030518,0.030518,-0.061035
1.090883,0.050295,-0.274230,10.062675,-0.012516,0.012265,0.013054,-0.030518,0.000000,-0.030518
1.100948,0.057480,-0.273631,10.063872,-0.005331,0.012864,0.014251,0.000000,0.000000,-0.030518
1.111013,0.062271,-0.287402,10.060280,-0.000541,-0.000908,0.010659,0.000000,-0.030518,-0.061035
1.121079,0.059277,-0.293989,10.058483,-0.003535,-0.007494,0.008862,-0.030518,0.000000,-0.091553
1.131153,0.064067,-0.303569,10.072853,0.001255,-0.017074,0.023232,0.000000,0.000000,-0.061035
1.141220,0.061672,-0.307161,10.071057,-0.001140,-0.020667,0.021436,-0.030518,0.000000,-0.061035
1.151289,0.064067,-0.306563,10.066866,0.001255,-0.020068,0.017245,0.030518,-0.030518,-0.061035
1.161354,0.064666,-0.295186,10.060878,0.001854,-0.008692,0.011257,0.000000,0.000000,-0.061035
1.171425,0.064067,-0.290995,10.058483,0.001255,-0.004500,0.008862,0.000000,-0.030518,-0.030518
1.181491,0.067659,-0.282014,10.068063,0.004848,0.004481,0.018442,0.030518,0.000000,-0.030518
1.191557,0.062869,-0.285007,10.070458,0.000058,0.001487,0.020837,0.000000,0.000000,-0.061035
1.201628,0.050894,-0.282014,10.062675,-0.011917,0.004481,0.013054,0.061035,-0.030518,-0.061035
1.211693,0.049098,-0.281415,10.065070,-0.013714,0.005080,0.015449,0.030518,-0.030518,-0.030518
1.221759,0.046703,-0.282014,10.058483,-0.016109,0.004481,0.008862,0.030518,0.000000,-0.091553
1.231825,0.049697,-0.279020,10.066866,-0.013115,0.007475,0.017245,0.030518,0.000000,-0.122070
1.241892,0.051493,-0.280217,10.069261,-0.011319,0.006277,0.019640,0.030518,0.000000,-0.122070
1.251958,0.053289,-0.284409,10.066267,-0.009522,0.002086,0.016646,0.030518,0.000000,-0.091553
1.262023,0.056283,-0.294587,10.059681,-0.006529,-0.008093,0.010060,0.000000,-0.030518,-0.091553
1.272091,0.074844,-0.308958,10.053693,0.012033,-0.022463,0.004072,0.061035,-0.030518,-0.061035
1.282157,0.077838,-0.313149,10.052496,0.015027,-0.026654,0.002875,0.061035,-0.030518,-0.030518
1.292222,0.082029,-0.311353,10.056687,0.019218,-0.024858,0.007066,0.061035,0.000000,-0.030518
1.302288,0.086819,-0.307161,10.058483,0.024008,-0.020667,0.008862,0.030518,0.061035,0.000000
1.312358,0.085622,-0.302970,10.062076,0.022810,-0.016475,0.012455,0.030518,0.061035,-0.030518
1.322424,0.077239,-0.289199,10.069261,0.014428,-0.002704,0.019640,0.061035,0.000000,0.000000
1.332491,0.068258,-0.286205,10.069860,0.005446,0.000290,0.020239,0.061035,0.000000,-0.030518
