Time (s),Accel X (m/s^2)
19.01867914199829,0.14245833181156442
19.12458896636963,0.14277166718934073
19.230584144592285,0.14270786477220726
19.336517572402954,0.1423938501628529
19.442432641983032,0.14236322277337132
19.548316955566406,0.14245057479226392
19.654207706451416,0.14280729270060946
19.759555101394653,0.14251090722543971
19.865520477294922,0.14335741736609667
19.971452474594116,0.14270311908095062
20.077368021011353,0.14256571098824317
20.183289766311646,0.1427369120717677
20.28918433189392,0.14301013140095398
20.395098447799683,0.14232289981160362
20.50107169151306,0.14295176023356634
20.606974601745605,0.1425813073645274
20.71292734146118,0.1424884915156957
20.818882942199707,0.14264534065192666
20.924813985824585,0.14286666815250396
21.03074049949646,0.1429076653309817
21.136834859848022,0.14262943464538805
21.243046522140503,0.14260578666978885
21.346040725708008,0.1426156266212988
21.44889736175537,0.14265910595506529
21.55179190635681,0.1426358119933929
21.65446186065674,0.14270296293376117
21.7571804523468,0.1427443458963847
21.859882831573486,0.14254626490056463
21.962514877319336,0.1425456515786202
22.065166473388672,0.14245297505649793
22.167790174484253,0.14238948669870632
22.270427942276,0.14249625640293395
22.37303352355957,0.14248155684849553
22.475667715072632,0.14227126169458632
22.578271865844727,0.14201693290855746
22.680878400802612,0.14295127439420655
22.783508777618408,0.14222799638156158
22.8861346244812,0.14284837394679212
22.988797187805176,0.14245297505649793
23.09180736541748,0.1423439564292401
23.19450306892395,0.14272697752644745
23.297162771224976,0.14252698050739276
23.39981245994568,0.14269787364600886
23.5024516582489,0.14261606865857956
23.605090141296387,0.14268393326275924
23.7077534198761,0.14250324622997956
23.810373306274414,0.14296743399469647
23.912982940673828,0.14255904092599525
24.01560950279236,0.14268927384278682
24.11841630935669,0.14257162547782598
24.22113347053528,0.14259223556079514
24.323811531066895,0.1425323989605572
24.426434993743896,0.14256506425823068
24.52906107902527,0.1424276738821546
24.631664037704468,0.1425480356693096
24.734304189682007,0.14230904259002064
24.8369722366333,0.14280205895794498
24.93969702720642,0.14269715562092478
25.04239821434021,0.14271028969976476
25.145338773727417,0.1428868464503305
25.248074054718018,0.14259288134352222
25.350788354873657,0.14273965216093742
25.453489303588867,0.1424514321708878
25.556161642074585,0.14252530543965986
25.658835887908936,0.1426897109202581
25.761521816253662,0.14272754422321415
25.86415958404541,0.14259599465746908
25.966837406158447,0.14276573630579373
26.069518327713013,0.14276428032064842
26.172239542007446,0.14235501423835917
26.278310775756836,0.14255793215082313
26.384096384048462,0.14241466576634879
26.48890209197998,0.14239076431624165
26.591918468475342,0.14241075614069146
26.694627285003662,0.14215865910833816
26.797309398651123,0.14282740263958613
26.89995527267456,0.1426703690717844
27.0026273727417,0.14282405756927846
27.10530114173889,0.142699935301332
27.207921028137207,0.14232514176964636
27.31056261062622,0.14405179489722675
27.413229942321777,0.14234173511008197
27.515882968902588,0.1436283116401892
27.61855173110962,0.1426975937602949
27.72122287750244,0.142507112430465
27.823834896087646,0.14252557355806428
27.926471710205078,0.14266150544030481
28.029147386550903,0.14225204336627822
28.131993770599365,0.14255498038238032
28.23472309112549,0.142643993995989
28.339192152023315,0.14216443158995068
28.44192361831665,0.1425280335258289
28.544609546661377,0.14225581003097493
28.647399425506592,0.1425700051070669
28.75006628036499,0.14255026088805817
28.85272479057312,0.14255490511245544
28.955345153808594,0.14249798261986646
29.05799388885498,0.14241813654204993
29.16063904762268,0.14265276956439385
29.263282299041748,0.14248304140772433
29.366086959838867,0.14278357866646466
29.468799591064453,0.14265273085889
29.571465253829956,0.14250817569114752
29.674122095108032,0.14243149334824765
29.77683162689209,0.1423394398912242
29.879525899887085,0.1426305334244915
29.98225450515747,0.14257499805426876
30.08499312400818,0.1425318347044285
30.18775177001953,0.14243005522621566
30.290508031845093,0.14244332953738592
30.393397092819214,0.14258555512370058
30.496126890182495,0.14264774213179485
30.59878396987915,0.14212790364559263
30.701547384262085,0.14257000207451384
30.804290056228638,0.1428691055198941
30.907053470611572,0.14292729455401632
31.009837865829468,0.1429180636979641
31.112650394439697,0.14263610916491962
31.215324878692627,0.14247131779957117
31.318097352981567,0.14226198423910041
31.42084527015686,0.14277118421073928
31.523624181747437,0.1425519114678694
31.628862380981445,0.14255490511245544
31.733008861541748,0.14240284065896575
31.83831286430359,0.14253078278094672
31.944238901138306,0.14281101361991855
32.05049681663513,0.14221748499828393
32.15688705444336,0.14289185587288797
32.26222491264343,0.142743992302565
32.36813235282898,0.14264128430241504
32.47409749031067,0.14261644832788664
32.580005168914795,0.14122029466298064
32.68592119216919,0.14236603613343696
32.7918164730072,0.14221755906318806
32.89774179458618,0.14199527890088295
33.00362157821655,0.14250156767228095
33.10952639579773,0.14228519758586478
33.21549153327942,0.14222392786001412
33.321495056152344,0.14239969471492814
33.427393674850464,0.14239824783643396
33.53329110145569,0.1424107388955361
33.63931632041931,0.14273283067492182
33.74525737762451,0.14236750581231794
33.851158618927,0.14271806769049836
33.95702075958252,0.14259500510051018
34.06290316581726,0.14247613902161022
34.16686201095581,0.1427581054252151
34.27135729789734,0.14310263897995049
34.37731409072876,0.14236696366499596
34.48330855369568,0.14270097422264608
34.589189529418945,0.1424038695749879
34.695136308670044,0.14247707421312733
34.801031827926636,0.14261599333593133
34.90695667266846,0.1427075518836156
35.012810945510864,0.14293280505857697
35.11885190010071,0.14278521575307218
35.224859952926636,0.1428475992379761
35.329371213912964,0.14281229759464897
35.43525695800781,0.14249716647504124
35.54116463661194,0.14259396290794416
35.64705014228821,0.14256553557109658
35.752999782562256,0.1426330321464816
35.858901500701904,0.14279858945859966
35.9648015499115,0.14287561938310941
36.070672035217285,0.14272697752644745
36.17651438713074,0.14257052812700352
36.28242778778076,0.14275328599542286
36.38838720321655,0.14263356643363678
36.49433374404907,0.1426191022390517
36.60022044181824,0.14286139917142487
36.70612549781799,0.14264142061679022
36.812066316604614,0.14260166849124814
36.9179961681366,0.14286763933352634
37.023887634277344,0.14262084608014913
37.12983727455139,0.1426358119933929
37.23512887954712,0.1428655093078549
37.34097671508789,0.14240538160875704
37.44690990447998,0.14261109132389707
37.552794218063354,0.14267785586653586
37.65866279602051,0.14258424507602963
37.76404309272766,0.14255899394519014
37.869932651519775,0.14256360040095553
37.97579026222229,0.14256326479599907
38.081634521484375,0.1424116268675269
38.18745946884155,0.14253895729951946
38.293296098709106,0.14252372423426335
38.399139165878296,0.14252674934837276
38.505038261413574,0.14268288052280906
38.61102223396301,0.14251852239766186
38.71699023246765,0.14241322519102448
38.82286310195923,0.1424964152645733
38.92880630493164,0.14257052812700352
39.03478002548218,0.14266059236474113
39.14070153236389,0.14270721858472235
39.24656009674072,0.14268222079786502
39.35245442390442,0.14262476889169381
39.458409547805786,0.14261142425665846
39.56431174278259,0.1425321148660287
39.67018938064575,0.14263559370399456
39.77615284919739,0.1424133820622353
39.88206386566162,0.1426115805302609
39.9879424571991,0.14247975152835535
40.09390068054199,0.14264380885469788
40.199795722961426,0.14299252302247645
40.30569553375244,0.14249958834295898
40.411558389663696,0.14258946551381232
40.51753258705139,0.14293406845261297
40.62343716621399,0.14257640858028672
40.72939586639404,0.14265537876603732
40.835399866104126,0.142709380285152
40.94135761260986,0.1426755884637991
41.047263383865356,0.14277917604207407
41.153125047683716,0.1427186294191938
41.25903797149658,0.14273476479566724
41.36491131782532,0.14260951081787576
41.470847368240356,0.14263654198892375
41.57684373855591,0.14273462989610564
41.68275570869446,0.14275937529118318
41.788694620132446,0.14265642958264316
41.89466118812561,0.14282687239803893
42.000579595565796,0.14241406242936802
42.10651779174805,0.14299977686096765
42.21238565444946,0.14257653912707519
42.31828570365906,0.14270876828556395
42.42425489425659,0.14277456800470564
42.53027105331421,0.14282748894439123
42.63617706298828,0.14268117254379073
42.74219608306885,0.1432704229711841
42.84808111190796,0.14264638504886737
42.95395755767822,0.14238764518531055
43.05990958213806,0.1427710423321605
43.16503715515137,0.1423545968265959
43.267884731292725,0.1429363964516047
43.37057375907898,0.14274085658919114
43.47323822975159,0.1426107627060798
43.57588768005371,0.14291211633631337
43.67865753173828,0.14260122238363315
43.78142428398132,0.1429870808565851
43.88416385650635,0.14277533318913593
43.98693513870239,0.1430098982103816
44.08968639373779,0.14297776605709286
44.192420959472656,0.1426975344645256
44.29519820213318,0.14273864092525326
44.39796328544617,0.14263446591269416
44.5007221698761,0.14238306069116502
44.60348153114319,0.14286558979431077
44.70625305175781,0.14250922011102246
44.80901885032654,0.14248304859106337
44.91176390647888,0.14278870648648337
45.01449465751648,0.14276241222040603
45.11727476119995,0.14260925678242967
45.22002410888672,0.1425561273257254
45.32279586791992,0.14247037243307906
45.425535678863525,0.14258994827189134
45.52832746505737,0.14263854689210834
45.631054162979126,0.14248758216064597
45.733848094940186,0.14279123470796443
45.83662271499634,0.14252755070017736
45.939377307891846,0.14286952061451713
46.04210114479065,0.14287497949157973
46.144880294799805,0.1427148882892733
46.2476224899292,0.1426117813018746
46.35039258003235,0.14275616799473423
46.453145265579224,0.14257627193594552
46.55593252182007,0.14283178382225686
46.65865993499756,0.14265798636824142
46.76146364212036,0.14238083417493924
46.86418151855469,0.14262186010129949
46.966946840286255,0.14238337814577628
47.06969857215881,0.14275546218437246
47.17249274253845,0.1425923712622262
47.27522134780884,0.14276199966853306
47.37798857688904,0.14256314977963494
47.48075795173645,0.14284559937892763
47.58349323272705,0.14265247833002315
47.68625521659851,0.142682990999926
47.789066553115845,0.1426735980424058
47.891785860061646,0.1427001381050152
47.994510650634766,0.1425364763644225
48.097283124923706,0.14271148549471563
48.2000789642334,0.1424051325504166
48.30591678619385,0.1426156266212988
48.41188716888428,0.14259463971789768
48.51781892776489,0.1424533724200357
48.62378168106079,0.14255026088805817
48.72977614402771,0.1425549046092332
48.835689544677734,0.142563267139122
48.94164562225342,0.14267181347933788
49.0475549697876,0.14256183843198195
49.15348935127258,0.1429589219896216
49.25935912132263,0.1424323580762386
49.36524963378906,0.1424125886274198
49.47112059593201,0.14282231732020104
49.57697153091431,0.14246278909987264
49.68287014961243,0.1423519648792075
49.78880524635315,0.1425045424466946
49.89470362663269,0.14252984243914169
50.00055146217346,0.14251868987803187
50.10644888877869,0.14238957327149726
50.21242547035217,0.14283288359944737
50.31832695007324,0.14241653605054075
50.424184799194336,0.1425923712622262
50.530107498168945,0.14271785956680216
50.636054277420044,0.14251470048146292
50.74095296859741,0.14262747430136222
50.8468451499939,0.14272252691348186
50.95276999473572,0.14254835033797797
51.058640480041504,0.142693838355226
51.16452479362488,0.14289579481957787
51.27038621902466,0.14273263507116574
51.376300573349,0.1425868543520417
51.48231887817383,0.14258644865903045
51.588219165802,0.1426468560314835
51.694180488586426,0.142480990630176
51.800150871276855,0.14255729277246634
51.9060537815094,0.14233090633316064
52.01191568374634,0.1427007164905092
52.11893010139465,0.1426975344645256
52.224766969680786,0.14270656244446916
52.33042883872986,0.14277272570505886
52.436400413513184,0.1426384114864872
52.54237651824951,0.14260282634092178
52.64829063415527,0.14268877994336643
52.75428223609924,0.14239113215879393
52.86015748977661,0.14272404857427948
52.96599507331848,0.14280794661514343
53.07182312011719,0.14286350681324714
53.177653312683105,0.14288930465872035
53.283485651016235,0.1428472874267561
53.38931727409363,0.14261608140794835
53.49513578414917,0.14251326101409115
53.60105657577515,0.1425654578570955
53.70700788497925,0.14241159713892657
53.8129243850708,0.14282033950916645
53.91885042190552,0.1425026699989096
54.02474308013916,0.14276996172673576
54.13059163093567,0.1425865377437214
54.23642587661743,0.14249822498566195
54.342281341552734,0.1422820658086293
54.44814348220825,0.1424302910438894
54.55410623550415,0.14252526193389445
54.66002035140991,0.14257653912707519
54.765933990478516,0.14247621293164117
54.871816635131836,0.14252132350256713
54.97765278816223,0.1426057747124685
55.083529233932495,0.14242690277775874
55.18947768211365,0.14255360003466638
55.295350790023804,0.14254654642701645
55.401207447052,0.14278311664944981
55.5070743560791,0.14258431197581956
55.612979888916016,0.14260247923253644
55.71898078918457,0.1425896851835923
55.82502102851868,0.14262943464538805
55.930954933166504,0.142693838355226
56.03683567047119,0.14271231705916365
56.14269399642944,0.14263947629216003
56.248563289642334,0.14264402020645778
56.35445737838745,0.1426273626080513
56.46034836769104,0.1425896851835923
56.56626486778259,0.14269118615338927
56.672133684158325,0.14265930043248903
56.77807807922363,0.1424403549484935
56.883995056152344,0.14248868194988573
56.98989295959473,0.14257000207451384
57.09575295448303,0.14251754604315722
57.20171809196472,0.1426327744648757
57.3070924282074,0.142524250966072
57.4128098487854,0.142626573207461
57.519124031066895,0.14271156581392705
57.62492322921753,0.14265032858868776
57.730650186538696,0.14260184269049578
57.83656644821167,0.14249761773923472
57.94251894950867,0.14245839517035278
58.048418045043945,0.14257061566282453
58.154011487960815,0.14258349202644993
58.25778293609619,0.14254653671508624
58.362024545669556,0.14263250003432137
58.468064308166504,0.14257994311232322
58.57410287857056,0.14263017821757384
58.680092096328735,0.14250117888685956
58.786102533340454,0.14269727241505104
58.89208436012268,0.1428967687492941
58.998146772384644,0.14250090094324722
59.104185819625854,0.1426596352619719
59.2102153301239,0.14267631442434436
59.31624102592468,0.14259549378162642
59.42231059074402,0.14256520478031595
59.52834606170654,0.14299899223758256
59.63437509536743,0.14236998546503934
59.74042201042175,0.14259158405915803
59.84645485877991,0.14251550671153743
59.95249819755554,0.14268436801162077
60.05851149559021,0.14261015770222749
60.1645143032074,0.14257162547782598
60.271018505096436,0.14259671351479522
60.37753629684448,0.14263580798180744
60.484031200408936,0.14242386883145694
60.59053421020508,0.14242419154812047
60.69705939292908,0.14245853527013772
60.80362510681152,0.14226815918357422
60.910094261169434,0.142678253062357
61.016611099243164,0.1423749911299086
61.1213104724884,0.14283256319720905
61.22726368904114,0.14294036289016676
61.333221435546875,0.1424775154019207
61.43917465209961,0.14289117672026042
61.54515314102173,0.14263828094278178
61.65054988861084,0.1426549486345988
61.75651526451111,0.14258643724339348
61.86252427101135,0.14266390319610828
61.96847057342529,0.14249946900139432
62.07448863983154,0.1425195933009847
62.18011784553528,0.14256302876726565
62.28602910041809,0.14234563256323446
62.39200139045715,0.1426286059330827
62.49796795845032,0.14246023859827783
62.60391449928284,0.1425629933590822
62.70988845825195,0.14244319927382387
62.815807580947876,0.14261355647681923
62.92173385620117,0.14258349202644993
63.027634143829346,0.142471405001774
63.13352704048157,0.14247763811754374
63.23940658569336,0.14251467356450237
63.345353841781616,0.14261914161645425
63.45134162902832,0.1426351325570563
63.55734324455261,0.14252056921169073
63.663355350494385,0.14268126053199048
63.769370555877686,0.14248729056431783
63.87534761428833,0.14250442801250487
63.98133420944214,0.14283309675530956
64.08738970756531,0.1425329835294185
64.19331097602844,0.14257908798449348
64.2992811203003,0.1425345855923453
64.40523386001587,0.14284821385684124
64.5113410949707,0.14250001746971624
64.61724185943604,0.14265247833002315
64.72317218780518,0.1426637049458075
64.82909226417542,0.1427716442214073
64.93499398231506,0.14286436954125895
65.04088306427002,0.14276093277436608
65.14708471298218,0.14269118615338927
65.25300598144531,0.14274612111999796
65.35895943641663,0.14271400099012518
65.46486043930054,0.14288253644174018
65.57079362869263,0.14272956704846299
65.67670130729675,0.14257378085356237
65.7826828956604,0.14264622872693147
65.88866329193115,0.14265255196873225
65.99460458755493,0.14279272220376585
66.10051584243774,0.1428948478059224
66.20639276504517,0.14273784358939953
66.3123037815094,0.14290320894056147
66.41822075843811,0.1425381490257159
66.52416491508484,0.1428475750799733
66.63010382652283,0.1426745721030993
66.73605394363403,0.14264923588912648
66.84202003479004,0.1429508423988033
66.94834351539612,0.14284028143721583
67.05464124679565,0.14261572906715153
67.16040515899658,0.14275043953801053
67.2661144733429,0.14281912654796103
67.37212038040161,0.1425685592145702
67.47853803634644,0.14272263828198534
67.5844714641571,0.14256905475274745
67.69035649299622,0.14299563576909718
67.7962851524353,0.1427307251627687
67.9021999835968,0.1426468560314835
68.00802946090698,0.14284821385684124
68.11384558677673,0.142672106680728
68.21969532966614,0.14246937489050301
68.32556796073914,0.14251395695231886
68.43143558502197,0.14259316237269815
68.53735208511353,0.1424973636922734
68.64339661598206,0.1427230630757438
68.7493884563446,0.14248729056431783
68.85537385940552,0.14252147635753998
68.96136116981506,0.14269528927700192
69.06734418869019,0.1424428244925695
69.17321610450745,0.14253107917439284
69.27905130386353,0.1425345855923453
69.3850085735321,0.14257777781080339
69.49091625213623,0.14264402020645778
69.59682393074036,0.14255931525196608
69.70271277427673,0.14269805394975474
69.80857419967651,0.14264645342247123
69.91451025009155,0.14254615942228627
70.02032399177551,0.14279350757336814
70.12620735168457,0.14245566246303978
70.23205995559692,0.14265673426637376
70.33792757987976,0.14261857927306926
70.44375824928284,0.142470224924426
70.54961442947388,0.14262396457518997
70.65554976463318,0.14260184269049578
70.76150345802307,0.14253895729951946
70.86739253997803,0.14242695353022705
70.973228931427,0.14250425500027497
71.07906293869019,0.1424205098700967
71.18491959571838,0.14290241250203387
71.29077291488647,0.1425789320492463
71.39669108390808,0.1422728299506954
71.50257658958435,0.14256065840599594
71.60847210884094,0.14308301460221126
71.71442914009094,0.1425814467348557
71.82044649124146,0.14288661415173634
71.92639541625977,0.1424203942280966
72.03205108642578,0.14278410669829383
72.13742280006409,0.14259218976793664
72.24338841438293,0.1424064373096397
72.34923839569092,0.14298839223829735
72.45517492294312,0.14256749324880724
72.56114053726196,0.1426109525790621
72.6670732498169,0.14292613660628464
72.77303433418274,0.14255725858412202
72.87897753715515,0.1428789749111358
72.98487877845764,0.14279431525256878
73.09073901176453,0.14272537623966772
73.1947569847107,0.14272911593491697
73.2984356880188,0.14275617893697573
73.40433096885681,0.14260025929809034
73.51025390625,0.14255668838456517
73.61629009246826,0.14264691656653705
73.72235918045044,0.1424701528867084
73.82830500602722,0.1432797881672031
73.93430614471436,0.14314397091990294
74.04027247428894,0.14215253219364177
74.14621210098267,0.14309864830498895
74.25214338302612,0.14317543555993023
74.35810589790344,0.14291648737224744
74.46405673027039,0.14253217515890987
74.57000946998596,0.14307826560389297
74.67594909667969,0.1424035481302981
74.78190541267395,0.1403486907504659
74.88784837722778,0.14070595561471602
74.99379444122314,0.14324204394744744
75.0997953414917,0.1478348277853445
75.20577907562256,0.12073048300121947
75.31173849105835,0.07398473046305698
75.41774153709412,0.060220726456068796
75.52368021011353,-0.01728717772189725
75.62960934638977,0.013107723717881825
75.73555827140808,0.03698613912696036
75.84153509140015,-0.06788810493290942
75.94747710227966,-0.06584670628084854
76.05340123176575,-0.08269566459207311
76.15944623947144,-0.08843033179470083
76.26536011695862,-0.08366676897315095
76.37138795852661,-0.10786271450940621
76.47733855247498,-0.0986017583323262
76.583336353302,-0.07784349672269197
76.68867492675781,-0.0710134725006597
76.79466342926025,-0.05298791141240322
76.90067410469055,-0.08323283834312267
77.00663995742798,-0.062022527479403955
77.11122488975525,-0.06668540385042476
77.21609616279602,-0.0816876568712015
77.32206201553345,-0.08006538886431169
77.42803239822388,-0.08169024722117868
77.53260922431946,-0.06850916425049114
77.63852429389954,-0.08431755749439862
77.74448704719543,-0.08136781733870269
77.85041689872742,-0.09501233729446312
77.95633888244629,-0.06901830577038481
78.06226253509521,-0.08529439663201366
78.16815042495728,-0.06484160848664988
78.27405405044556,-0.09491505846581028
78.37998676300049,-0.12353680311770265
78.48591351509094,-0.1590998664350156
78.59199094772339,-0.19861309820044326
78.69830989837646,0.017907006867223352
78.80279779434204,0.12773402189718208
78.90878582000732,0.08522810717444873
79.01469135284424,0.14156373038602976
79.12059593200684,0.14642450632725384
79.22652411460876,0.1409361047091245
79.33239650726318,0.13454191952218958
79.43832278251648,0.14264645342247123
79.54421019554138,0.14257713507888775
79.65005850791931,0.14296220260439257
79.75594449043274,0.14261353243988115
79.86182689666748,0.14249484639896376
79.96769905090332,0.1428581827032581
80.0743260383606,0.14251235747174817
80.180832862854,0.1426396748574914
80.28745079040527,0.1429219241754001
80.3938057422638,0.1426224862475946
80.50025677680969,0.14254332297382186
80.60670685768127,0.14286974806088085
80.71360158920288,0.14278307074613755
80.8201162815094,0.14284386623603854
80.92644166946411,0.14288684115837672
81.03286266326904,0.14266957504217492
81.13921642303467,0.1430036626230545
81.24557304382324,0.14256048854520081
81.35213947296143,0.14258387874544362
81.45854377746582,0.14274197335987995
81.56490993499756,0.142394211635742
81.67169284820557,0.14284688093561526
81.7780749797821,0.14243063191080424
81.88450527191162,0.14291648305675567
81.99088072776794,0.14298436354988142
82.09756731987,0.1423930578375852
82.20317792892456,0.14271147852309396
82.30858969688416,0.1427037724439654
82.41459321975708,0.14251819895226933
82.52050614356995,0.14241473189636653
82.62635016441345,0.14244366588740162
82.73166728019714,0.14278625799252276
82.83753299713135,0.1424657045766668
82.94348168373108,0.14277744376863521
83.04939699172974,0.14271177077462133
83.15540432929993,0.14276333050793574
83.26125431060791,0.1427123654495065
83.36715698242188,0.14289568857852492
83.47306370735168,0.14265636785282484
83.57906460762024,0.14263418618947163
83.6850335597992,0.14281272197839576
83.79091548919678,0.14273877087116843
83.89658069610596,0.14262708212662326
84.00258278846741,0.1424336407231973
84.10849046707153,0.14284757964741782
84.21438193321228,0.14264923588912648
84.32032513618469,0.14261353243988115
84.42629814147949,0.14297817466283783
84.53219938278198,0.14251326750782728
84.63808941841125,0.14267619427311942
84.74400687217712,0.14312516502697606
84.84960222244263,0.14246154602560918
84.95492720603943,0.14265185141107256
85.06077909469604,0.14266535400916233
85.16668891906738,0.1428487824848373
85.27256226539612,0.14253354873538404
85.37852597236633,0.14254515747040064
85.48439359664917,0.14276597840554806
85.5902955532074,0.1425801913101478
85.6961989402771,0.14270206482104844
85.80211067199707,0.14253439617955974
85.90795803070068,0.14247501229348433
