Time (s),Gyro Roll Angle
0.6453166007995605,-0.033775191695895046
0.6494350433349609,-0.03415224637137726
0.6535522937774658,-0.0345292137353681
0.657670259475708,-0.03490622475510463
0.6617898941040039,-0.035283366742078215
0.6659085750579834,-0.035660465073306113
0.6700272560119629,-0.03578614996513352
0.6741433143615723,-0.035911769373342395
0.678260087966919,-0.036163037293590605
0.6823773384094238,-0.036539982829708606
0.6864948272705078,-0.03691695019369945
0.6906137466430664,-0.03729398304130882
0.6947317123413086,-0.037671037716791034
0.6988484859466553,-0.03804793959716335
0.702965497970581,-0.03842486330540851
0.7070868015289307,-0.03867639316013083
0.7112302780151367,-0.039054168155416846
0.7153501510620117,-0.03943292540498078
0.7194676399230957,-0.039558581192977726
0.7235853672027588,-0.03968425880884752
0.7277047634124756,-0.03980995825259015
0.7318220138549805,-0.0399356140405871
0.7359392642974854,-0.04006126255262643
0.7400562763214111,-0.04043818626087159
0.7441747188568115,-0.04081521910848096
0.7482926845550537,-0.04119225195609033
0.7524118423461914,-0.04156935028731823
0.7565310001373291,-0.041946514102164656
0.7606492042541504,-0.042323525121901184
0.7647669315338135,-0.04270051431376487
0.7688844203948975,-0.04307748167775571
0.7730019092559814,-0.04345444904174656
0.7771193981170654,-0.04383139457786456
0.7812368869781494,-0.04408272070577368
0.7853617668151855,-0.044334483391139656
0.789482831954956,-0.04458599869394675
0.7936031818389893,-0.04483751399675384
0.7977232933044434,-0.04508895653998479
0.8018436431884766,-0.045340471842791885
0.805962085723877,-0.045591841626446694
0.8100783824920654,-0.04584306589094922
0.8142075538635254,-0.04609503230312839
0.8183281421661377,-0.04634657670976594
0.8224458694458008,-0.04659791738959029
0.8265838623046875,-0.046975037548691034
0.8307173252105713,-0.04748170613311231
0.8348374366760254,-0.04798482405021787
0.8389551639556885,-0.04848750540986657
0.8430724143981934,-0.048990099458023906
0.8471903800964355,-0.04949278081767261
0.8513083457946777,-0.04986981366528198
0.8554258346557617,-0.050246781029272825
0.8595573902130127,-0.05062497075414285
0.8636782169342041,-0.05100230919197202
0.8677990436553955,-0.05150525248609483
0.8719165325164795,-0.05200793384574354
0.8760335445404053,-0.05238483572611585
0.8801510334014893,-0.05276184674585238
0.8842694759368896,-0.05313887959346175
0.8883864879608154,-0.05351580330170691
0.8925063610076904,-0.053892967116553336
0.8966240882873535,-0.054269978136289865
0.9007418155670166,-0.05464698915602639
0.9048595428466797,-0.055023934692144394
0.9089775085449219,-0.055400967539753765
0.9130954742431641,-0.05577802221523598
0.9172143936157227,-0.05615505506284535
0.9213318824768066,-0.05653206608258188
0.9254498481750488,-0.056909077102318406
0.9295675754547119,-0.05728606629418209
0.9336938858032227,-0.05766381946159527
0.937812328338623,-0.057915203797165304
0.9419302940368652,-0.05816654447698966
0.946047306060791,-0.058417841501068324
0.9501640796661377,-0.05854347546119243
0.9542806148529053,-0.05866908759344369
0.958416223526001,-0.05892037006560713
0.9625358581542969,-0.059172947658225894
0.9666528701782227,-0.05954987136647105
0.9707698822021484,-0.05992677324684337
0.9748871326446533,-0.0604293672950007
0.9790050983428955,-0.06080637831473723
0.9831223487854004,-0.06118330202298239
0.9872391223907471,-0.061434599047061056
0.9913570880889893,-0.06168593972688541
0.9954745769500732,-0.061937236750964075
0.9995906352996826,-0.062314094975590706
1.003708839416504,-0.06269108416745439
1.0078332424163818,-0.06294283230090514
1.0119516849517822,-0.0631942311883904
1.0160691738128662,-0.06357119855238125
1.0201871395111084,-0.06394820957211778
1.0243055820465088,-0.06432524241972715
1.0284233093261719,-0.06470227526733652
1.0325407981872559,-0.06507924263132736
1.0366580486297607,-0.06558180757565424
1.0407755374908447,-0.06608445983147249
1.0448942184448242,-0.06658717029495165
1.0490117073059082,-0.06708979344693944
1.0531291961669922,-0.06759238749509677
1.0572466850280762,-0.06809503975091502
1.0613644123077393,-0.06859769200673327
1.0654830932617188,-0.0691004897817038
1.0696008205413818,-0.06947747897356749
1.0737190246582031,-0.06985451182117686
1.07783842086792,-0.07010593981249258
1.0819625854492188,-0.07035765884211287
1.0860810279846191,-0.07060901407385245
1.0901992321014404,-0.0708603547536768
1.0943169593811035,-0.07098602509358898
1.0984337329864502,-0.07111165905371308
1.1025502681732178,-0.07123728573787957
1.1066839694976807,-0.07136293424991891
1.110802412033081,-0.07148912118282169
1.1149194240570068,-0.0717403891030699
1.1190357208251953,-0.071866023063194
1.1231815814971924,-0.0719924719305709
1.127300500869751,-0.0719924719305709
1.1314172744750977,-0.0719924719305709
1.1355359554290771,-0.0719924719305709
1.1396534442901611,-0.0719924719305709
1.1437726020812988,-0.0719924719305709
1.1478896141052246,-0.0719924719305709
1.1520063877105713,-0.0719924719305709
1.1561527252197266,-0.07211900083348155
1.160271406173706,-0.0722447075531818
1.1643891334533691,-0.07237037061713636
1.1685066223144531,-0.07249601912917569
1.1726253032684326,-0.0726217040210031
1.176743507385254,-0.0727473889128305
1.1808605194091797,-0.07287303742486984
1.1849782466888428,-0.07312434900086373
1.1890966892242432,-0.07337570423260331
1.19321608543396,-0.07362716132774949
1.1973357200622559,-0.07375286804744974
1.2014541625976562,-0.07387856021523476
1.2055737972259521,-0.07400427421089262
1.2096912860870361,-0.0741299445508048
1.2138104438781738,-0.07438135799020529
1.217928171157837,-0.07463266956619918
1.2220444679260254,-0.07488392293453217
1.226161241531372,-0.07513519085478038
1.230285406112671,-0.07538690988440067
1.234403371810913,-0.07576389907626435
1.2385203838348389,-0.07614084461238235
1.2426378726959229,-0.0765178119763732
1.2467551231384277,-0.07702040602453053
1.2508721351623535,-0.07752297096885741
1.2549889087677002,-0.07789987284922972
1.2591056823730469,-0.07827679655747488
1.2632229328155518,-0.0787793323979713
1.2673401832580566,-0.0791562779340893
1.2714860439300537,-0.07953320164233446
1.2756061553955078,-0.07991305028554052
1.279723882675171,-0.08029003947740421
1.2838406562805176,-0.08066694135777652
1.2879571914672852,-0.0809181947261095
1.292085886001587,-0.08117011748254299
1.2962090969085693,-0.08129596972139552
1.3003270626068115,-0.08142165461322293
1.304457187652588,-0.0815476814750582
1.3085780143737793,-0.08167344640241936
1.3126981258392334,-0.08167344640241936
1.3168303966522217,-0.08167344640241936
1.3209514617919922,-0.08167344640241936
1.3250703811645508,-0.08167344640241936
1.329188346862793,-0.08167344640241936
1.3333072662353516,-0.08167344640241936
1.3374249935150146,-0.08167344640241936
1.3415424823760986,-0.08167344640241936
1.3456602096557617,-0.08167344640241936
1.349778652191162,-0.08167344640241936
1.353896141052246,-0.08167344640241936
1.35801362991333,-0.08167344640241936
1.3621301651000977,-0.08167344640241936
1.3662464618682861,-0.08179907308658585
1.3703646659851074,-0.08192474342649803
1.3744819164276123,-0.08217604045057669
1.3786077499389648,-0.08242784679168835
1.3827266693115234,-0.0825535535113886
1.3868439197540283,-0.0825535535113886
1.3909635543823242,-0.0825535535113886
1.3950819969177246,-0.08267923112725839
1.3991987705230713,-0.08280487963929772
1.403315782546997,-0.08293051359942183
1.4074339866638184,-0.08318178151967004
1.4115524291992188,-0.08343320951098576
1.4156713485717773,-0.0838103296700865
1.4197895526885986,-0.08418736251769587
1.4239070415496826,-0.08456432988168672
1.4280247688293457,-0.08494134090142325
1.432142972946167,-0.08519269613316283
1.4362611770629883,-0.0854440513649024
1.4403786659240723,-0.0856953629408963
1.4444968700408936,-0.08594670362072065
1.4486148357391357,-0.08619804430054501
1.452765703201294,-0.08632399112684652
1.4568865299224854,-0.08645047637401149
1.4610099792480469,-0.0865763213369064
1.4651281833648682,-0.08682766201673076
1.4692459106445312,-0.08707900269655511
1.4733636379241943,-0.087330314272549
1.4774811267852783,-0.08758164040045813
1.4815986156463623,-0.08770728891249746
1.4857187271118164,-0.0879587751114741
1.4898381233215332,-0.08821020310278982
1.4939584732055664,-0.08846170385368168
1.4980747699737549,-0.08871291356626898
1.5021960735321045,-0.08896447252482176
1.5063121318817139,-0.08909008465707302
1.5104289054870605,-0.08921571134123951
1.5145444869995117,-0.08921571134123951
1.5186607837677002,-0.08921571134123951
1.5227782726287842,-0.08934135985327885
1.5269029140472412,-0.08946725574787706
1.5310213565826416,-0.08934157813200727
1.5351731777191162,-0.08934157813200727
1.5393128395080566,-0.08934157813200727
1.5434303283691406,-0.08946724847191945
1.5475478172302246,-0.0895929042599164
1.5516796112060547,-0.08971896750153974
1.55580472946167,-0.08984487067209557
1.5599260330200195,-0.08997063559945673
1.56404447555542,-0.09022200538311154
1.5681641101837158,-0.09047346247825772
1.5722830295562744,-0.09085053898161277
1.5764012336730957,-0.09135330765275285
1.580521583557129,-0.09185625094687566
1.584639310836792,-0.09223326196661219
1.5887577533721924,-0.09261029481422156
1.5928759574890137,-0.09298734948970377
1.5969946384429932,-0.09336446964880452
1.601137638092041,-0.09374370711157098
1.6052608489990234,-0.09412124200025573
1.6093800067901611,-0.09449834033148363
1.6134977340698242,-0.09487532952334732
1.6176156997680664,-0.09525238419882953
1.6217470169067383,-0.0956294170464389
1.6258668899536133,-0.09600775956641883
1.6299848556518555,-0.0963847924140282
1.634101390838623,-0.09676162881078199
1.6382181644439697,-0.09713857434689999
1.6423366069793701,-0.09751560719450936
1.646453857421875,-0.0978925745585002
1.6506049633026123,-0.0982695200946182
1.6547250747680664,-0.09864980529528111
1.658841848373413,-0.09902670717565343
1.6629581451416016,-0.09952924301614985
1.6670751571655273,-0.10003177885664627
1.671191930770874,-0.10040868073701859
1.675316572189331,-0.10103805107064545
1.6794354915618896,-0.10166651190957054
1.6835541725158691,-0.10191791079705581
1.6876740455627441,-0.10216933878837153
1.6917939186096191,-0.10317522537661716
1.6959104537963867,-0.10418035526527092
1.700026512145996,-0.10543633106863126
1.7041449546813965,-0.10857845336431637
1.7082631587982178,-0.11172057566000149
1.7123820781707764,-0.11611954687396064
1.7165021896362305,-0.12052004603901878
1.7206220626831055,-0.11989136692136526
1.7247400283813477,-0.120645432616584
1.7288579940795898,-0.12139945465605706
1.732975959777832,-0.12077106657670811
1.7370924949645996,-0.1201430059154518
1.7412102222442627,-0.12039434659527615
1.7453274726867676,-0.12064567272318527
1.7494583129882812,-0.11850284499814734
1.7535767555236816,-0.11850284499814734
1.7576947212219238,-0.11850284499814734
1.7618131637573242,-0.11724592332029715
1.76593017578125,-0.11598951095947996
1.7700469493865967,-0.11523570719873533
1.774167776107788,-0.11510994227137417
1.7782855033874512,-0.11498428648337722
1.7824018001556396,-0.11473304766695946
1.7865183353424072,-0.11448177974671125
1.790635585784912,-0.11523567081894726
1.7947521209716797,-0.1162407424999401
1.7988684177398682,-0.11724558135028929
1.8029849529266357,-0.1185018481919542
1.807100534439087,-0.11975796951446682
1.8112170696258545,-0.12139092723373324
1.8153460025787354,-0.12302870891289786
1.8194656372070312,-0.12529208470368758
1.8235936164855957,-0.1279374264413491
1.8277132511138916,-0.13057757314527407
1.8318302631378174,-0.13195970677770674
1.8359472751617432,-0.1333418404101394
1.8400647640228271,-0.13246230082586408
1.8441839218139648,-0.13321658479981124
1.8483011722564697,-0.13397051952779293
1.8524186611175537,-0.13346789637580514
1.8565359115600586,-0.13296533143147826
1.8606526851654053,-0.13271407806314528
1.8647701740264893,-0.1324627810390666
1.8688864707946777,-0.13158339424990118
1.8730037212371826,-0.1305782061535865
1.8771212100982666,-0.12957295984961092
1.8812661170959473,-0.1286933693336323
1.8853847980499268,-0.12780761608155444
1.8895018100738525,-0.12730505113722757
1.8936197757720947,-0.1270537104574032
1.897763729095459,-0.12680081272264943
1.9018888473510742,-0.12680081272264943
1.9060077667236328,-0.12680081272264943
1.9101266860961914,-0.12705222616204992
1.914245367050171,-0.1273035813937895
1.9183628559112549,-0.12768057058565319
1.9224796295166016,-0.1280574724660255
1.92659592628479,-0.12843433069065213
1.9307115077972412,-0.12893675011582673
1.9348270893096924,-0.12943916954100132
1.93894362449646,-0.1301928423345089
1.9430601596832275,-0.13107228005537763
1.9471757411956787,-0.13195146311772987
1.951291799545288,-0.13257952377898619
1.9554085731506348,-0.13320765719981864
1.959524154663086,-0.13358449359657243
1.9636509418487549,-0.1339622904197313
1.9677684307098389,-0.13433925778372213
1.971893548965454,-0.13496866449713707
1.9760117530822754,-0.13559701619669795
1.9801292419433594,-0.13597400538856164
1.9842462539672852,-0.13635095092467964
1.988363265991211,-0.13672785280505195
1.992480993270874,-0.13685352314496413
1.996598482131958,-0.13697917165700346
2.0007171630859375,-0.13685347221326083
2.004835844039917,-0.13672778732143342
2.008953332901001,-0.13647647574543953
2.013070583343506,-0.13584823318524286
2.01718807220459,-0.13521995424525812
2.021305799484253,-0.13484298688126728
2.0254228115081787,-0.13446604134514928
2.0295398235321045,-0.13446604134514928
2.033656120300293,-0.13446604134514928
2.0377752780914307,-0.13459172623697668
2.0418922901153564,-0.13509432028513402
2.0460288524627686,-0.13559927174355835
2.0501465797424316,-0.13622758706333116
2.054262638092041,-0.13685568410437554
2.0583794116973877,-0.1376094442093745
2.0624959468841553,-0.13811195094604045
2.06661319732666,-0.13861454499419779
2.070730209350586,-0.138865812914446
2.0748462677001953,-0.13911706628277898
2.078962802886963,-0.13924269296694547
2.0830793380737305,-0.13936831237515435
2.0871963500976562,-0.13974521425552666
2.091313362121582,-0.1399964967276901
2.095430612564087,-0.14024779375176877
2.0995476245880127,-0.14024779375176877
2.103665828704834,-0.14024779375176877
2.107783794403076,-0.14037346409168094
2.111900806427002,-0.14049909805180505
2.1160171031951904,-0.14062471746001393
2.1201417446136475,-0.1408764801453799
2.1242597103118896,-0.14112783537711948
2.1283774375915527,-0.14137914695311338
2.1324961185455322,-0.14163051673676819
2.136613368988037,-0.14175616524880752
2.140730381011963,-0.14150488277664408
2.144883632659912,-0.14125339657766744
2.149005889892578,-0.1407461750204675
2.1531243324279785,-0.14024343545315787
2.1572415828704834,-0.13986648991703987
2.1613588333129883,-0.13936389586888254
2.1654775142669678,-0.13886115630157292
2.1695950031280518,-0.13860980106983334
2.1737124919891357,-0.13835850404575467
2.1778316497802734,-0.13835850404575467
2.1819491386413574,-0.13835850404575467
2.186066150665283,-0.14087132876738906
2.1901838779449463,-0.14790846034884453
2.1943161487579346,-0.15497003914788365
2.1984341144561768,-0.16452153795398772
2.2025508880615234,-0.1740702718961984
2.206667900085449,-0.18412157078273594
2.210784912109375,-0.19404607883188874
2.2149012088775635,-0.20397058688104153
2.219017744064331,-0.21364384156186134
2.2231340408325195,-0.22331709624268115
2.227250576019287,-0.23198433336801827
2.231367588043213,-0.23927236907184124
2.2354843616485596,-0.24655871675349772
2.2396011352539062,-0.25233787891920656
2.2437193393707275,-0.2581190492492169
2.247835874557495,-0.2622647298267111
2.2519521713256836,-0.2664106505108066
2.256068468093872,-0.2687972810235806
2.2601871490478516,-0.27017981483368203
2.2643048763275146,-0.2715621085371822
2.2684290409088135,-0.2724431251408532
2.2725470066070557,-0.27332281752023846
2.2766642570495605,-0.2742023571045138
2.2807812690734863,-0.2753331937128678
2.2848989963531494,-0.2764640958048403
2.2890169620513916,-0.27797213988378644
2.2931346893310547,-0.27948018396273255
2.2972524166107178,-0.2807368873618543
2.3013699054718018,-0.2819934452418238
2.305487632751465,-0.28337557887425646
2.3096086978912354,-0.28501052292995155
2.313725709915161,-0.2866438589990139
2.3178579807281494,-0.28853513504145667
2.3219776153564453,-0.29042128153378144
2.3260955810546875,-0.2921806662925519
2.330212354660034,-0.2938139077741653
2.3343286514282227,-0.29544705466832966
2.3384456634521484,-0.29682910826522857
2.3425726890563965,-0.2982143632834777
2.3466899394989014,-0.2997222327394411
2.350806951522827,-0.30122992757242173
2.354924440383911,-0.30261214124038815
2.359041929244995,-0.3039943549083546
2.363158941268921,-0.30537648854078725
2.3672749996185303,-0.30688374681631103
2.3713912963867188,-0.3083912670263089
2.3755078315734863,-0.3100244139204733
2.3796238899230957,-0.3120340916211717
2.383741617202759,-0.3140447006444447
2.3878581523895264,-0.31592910090694204
2.3919754028320312,-0.31781371944816783
2.3960928916931152,-0.3195730023435317
2.400209903717041,-0.32133208151208237
2.404327392578125,-0.32309116068063304
2.408444881439209,-0.32497610663995147
2.412569761276245,-0.32686072518117726
2.4166886806488037,-0.3288757579866797
2.4208076000213623,-0.33088683267123997
2.4249274730682373,-0.33277287002420053
2.4290454387664795,-0.3344065844430588
2.4331631660461426,-0.33604001509957016
2.4372806549072266,-0.33742230880307034
2.4414687156677246,-0.33880436239996925
2.445591688156128,-0.34072423295583576
2.4497106075286865,-0.3427354240557179
2.4538302421569824,-0.3447470808168873
2.457948923110962,-0.34688360028667375
2.4620652198791504,-0.34901937760878354
2.4661824703216553,-0.3510298702167347
2.47029972076416,-0.3530401299940422
2.4744222164154053,-0.3553045535227284
2.478538990020752,-0.3571891720639542
2.4830384254455566,-0.3592452485463582
2.4889450073242188,-0.3621293217292987
2.4948463439941406,-0.3653710227808915
2.500708818435669,-0.3685922929435037
2.50657057762146,-0.3718123844009824
2.51243257522583,-0.3746748043340631
2.5182950496673584,-0.37753722426714376
2.524151086807251,-0.380039396986831
2.530012369155884,-0.3821859500021674
2.5359151363372803,-0.38416562892962247
2.5417826175689697,-0.3861370641971007
2.547642230987549,-0.3879252035403624
2.553532838821411,-0.38990192115306854
2.559422254562378,-0.39169857336673886
2.565321922302246,-0.3933195548597723
2.571183919906616,-0.3954670683015138
2.5770418643951416,-0.39761231164447963
2.5830109119415283,-0.39633733831578866
2.590341806411743,-0.39454873331123963
2.5976667404174805,-0.39387811557389796
2.605027198791504,-0.3932043109671213
2.612354278564453,-0.3918625516234897
2.6196787357330322,-0.38962737744441256
2.626999616622925,-0.39029760228004307
2.6343839168548584,-0.39773466414771974
2.6417040824890137,-0.40443560283165425
2.6490273475646973,-0.40756505040917546
2.6563498973846436,-0.4140455785091035
2.6636734008789062,-0.40979943878483027
2.670992136001587,-0.4008657269878313
2.678349733352661,-0.3905377379851416
2.685784339904785,-0.37760978739243
2.6925582885742188,-0.3575433947844431
2.6992812156677246,-0.3306635990156792
2.7060344219207764,-0.304285749734845
2.712761163711548,-0.2806806151056662
2.719486713409424,-0.25974166055675596
2.72623348236084,-0.23881606466602534
2.732957124710083,-0.22172436001710594
2.739685297012329,-0.21125376952113584
2.7464113235473633,-0.20489019516389817
2.75313138961792,-0.20160868007224053
2.7598557472229004,-0.199967049411498
2.766575574874878,-0.19791624799836427
2.7732961177825928,-0.19627543224487454
2.7800188064575195,-0.1950443838723004
2.786773204803467,-0.19442604389041662
2.7934939861297607,-0.1942209419212304
2.800215244293213,-0.1946311749634333
2.8069424629211426,-0.19565763068385422
2.813662528991699,-0.1981185923796147
2.8204731941223145,-0.20248242071829736
2.8272013664245605,-0.20617870904970914
2.833937644958496,-0.20782301726285368
2.8406636714935303,-0.20864424004685134
2.8473851680755615,-0.2111059002345428
2.854128837585449,-0.22057272144593298
2.860849618911743,-0.2386236155871302
2.8675756454467773,-0.2624323242343962
2.874302387237549,-0.28829259099438787
2.8810226917266846,-0.3141381894238293
2.887833833694458,-0.338870013365522
2.8951659202575684,-0.36526223993860185
2.9024930000305176,-0.3858378913719207
2.909813642501831,-0.40192276355810463
2.9171319007873535,-0.41085618431679904
2.924452543258667,-0.4168884042883292
2.9317750930786133,-0.4218043468426913
2.9390931129455566,-0.424707614001818
2.9464190006256104,-0.4188944585621357
2.9538490772247314,-0.39679072506260127
2.961183786392212,-0.360877180355601
2.968510627746582,-0.33158591395476833
2.975853443145752,-0.308790105918888
2.9831769466400146,-0.29220674332464114
2.9906113147735596,-0.279729203612078
2.9973976612091064,-0.27247754769632593
3.004124164581299,-0.26529261231189594
3.010906934738159,-0.25991361326305196
3.017636775970459,-0.2558038613642566
3.024359941482544,-0.2525212985347025
3.031085252761841,-0.25005815405165777
3.037849187850952,-0.24820044927764684
3.0445680618286133,-0.24676514294696972
3.0512912273406982,-0.2455340072629042
3.0580151081085205,-0.24471325014019385
3.064732789993286,-0.24389322061324492
3.0714545249938965,-0.24307269632117823
3.0781729221343994,-0.24225260858656839
3.0848886966705322,-0.24184266658267006
3.091637372970581,-0.24143077462213114
3.0983636379241943,-0.2412255053059198
3.1051087379455566,-0.24143132759490982
3.11183500289917,-0.24184189533116296
3.118556022644043,-0.24225214292528108
3.125272750854492,-0.24286705593112856
3.1319944858551025,-0.24348247097805142
3.1387152671813965,-0.24389266036450863
3.145432472229004,-0.24409766047028825
3.152153730392456,-0.2445078789605759
3.1588752269744873,-0.24471301003359258
3.1655924320220947,-0.2451229956932366
3.172313690185547,-0.24532810493838042
3.179035186767578,-0.24532810493838042
3.1857874393463135,-0.2451220716466196
3.1925950050354004,-0.2451220716466196
3.199918508529663,-0.2451220716466196
3.2072365283966064,-0.2451220716466196
3.2145562171936035,-0.24579218734288588
3.2218785285949707,-0.2460156611050479
3.2292394638061523,-0.2462402990204282
3.2365641593933105,-0.24601675977464765
3.2438852787017822,-0.2451230975566432
3.2512052059173584,-0.244229580857791
3.2585651874542236,-0.24288232089020312
3.265892505645752,-0.24131673126248643
3.2732160091400146,-0.23930527095217258
3.280538558959961,-0.23639992286916822
3.28786301612854,-0.23327047529164702
3.295184850692749,-0.23081266408553347
3.3019163608551025,-0.22957969486014917
3.3086352348327637,-0.22855440329294652
3.3153576850891113,-0.2279389664181508
3.322115421295166,-0.22567099949810654
3.3288419246673584,-0.22279682161752135
3.3355634212493896,-0.22012973931850865
3.3422725200653076,-0.2184918339480646
3.3490025997161865,-0.2172635358874686
3.3557240962982178,-0.21664615633198991
3.3624470233917236,-0.21623582142638043
3.3691673278808594,-0.21603073400910944
3.37589168548584,-0.21603073400910944
3.382617473602295,-0.21623599604936317
3.3893353939056396,-0.21623599604936317
3.396062135696411,-0.21623599604936317
3.40278697013855,-0.21562029724009335
3.4095072746276855,-0.2147999475710094
3.416231870651245,-0.21397907403297722
3.4229557514190674,-0.21315834601409733
3.4296774864196777,-0.21254293096717447
3.436401128768921,-0.21233774168649688
