Time (s),Accelerometer Pitch Angle
0.37354397773742676,-0.7811033124966527
0.3776588439941406,-0.7811033124966527
0.38178229331970215,-0.7940271314896228
0.3858988285064697,-0.7940271314896228
0.39008402824401855,-0.7647140592148237
0.3941972255706787,-0.7647140592148237
0.39830565452575684,-0.7825411172539244
0.402416467666626,-0.7352191715592981
0.40653133392333984,-0.7352191715592981
0.4106473922729492,-0.7144166101140706
0.414780855178833,-0.7144166101140706
0.4188978672027588,-0.7199801961042271
0.42301273345947266,-0.7201082398083779
0.42713046073913574,-0.7201082398083779
0.4312422275543213,-0.7276774623039745
0.43543267250061035,-0.7276774623039745
0.4395606517791748,-0.8023332604604362
0.4436759948730469,-0.8023332604604362
0.44782137870788574,-0.8157367085955385
0.4519491195678711,-0.8296257063527537
0.45606470108032227,-0.8296257063527537
0.46017956733703613,-0.7886893293857502
0.4642930030822754,-0.7886893293857502
0.4684114456176758,-0.775460971922372
0.47252511978149414,-0.7482105525234339
0.4766380786895752,-0.7482105525234339
0.480762243270874,-0.7414094011618687
0.4848763942718506,-0.7414094011618687
0.4890022277832031,-0.7622199609142566
0.4931175708770752,-0.7622199609142566
0.49723291397094727,-0.7457395036432359
0.5013480186462402,-0.7459168189644604
0.5054624080657959,-0.7459168189644604
0.5095772743225098,-0.7662138546453149
0.5136919021606445,-0.7662138546453149
0.517805814743042,-0.8031433513242349
0.5219197273254395,-0.7796947513480673
0.5260336399078369,-0.7796947513480673
0.5301673412322998,-0.7495452193868196
0.5342826843261719,-0.7495452193868196
0.5383973121643066,-0.7324248775563218
0.542513370513916,-0.7256123547739268
0.5466287136077881,-0.7256123547739268
0.5507442951202393,-0.7153935321897084
0.5548586845397949,-0.7153935321897084
0.5589818954467773,-0.7325555368012866
0.5631048679351807,-0.7325555368012866
0.5672187805175781,-0.7425994727424919
0.5713324546813965,-0.7356561816619847
0.5754454135894775,-0.7356561816619847
0.5795583724975586,-0.6947492220812828
0.5836710929870605,-0.6947492220812828
0.5877845287322998,-0.711817966198117
0.5918982028961182,-0.7086230889790816
0.5960121154785156,-0.7086230889790816
0.6001274585723877,-0.7051327410592149
0.6042404174804688,-0.7051327410592149
0.6083555221557617,-0.7010597890819262
0.6124765872955322,-0.7010597890819262
0.6166055202484131,-0.696911858123114
0.6207211017608643,-0.6830717162272762
0.6248342990875244,-0.6830717162272762
0.6289474964141846,-0.7003526428255079
0.6330611705780029,-0.7003526428255079
0.6371848583221436,-0.7042953259269277
0.6412997245788574,-0.6943777789605982
0.6454131603240967,-0.6943777789605982
0.6495330333709717,-0.6874891299602662
0.65364670753479,-0.6874891299602662
0.6577608585357666,-0.6840047857106601
0.6618757247924805,-0.6840047857106601
0.665989875793457,-0.6902771978650786
0.6701037883758545,-0.7102559184058778
0.674217939376831,-0.7102559184058778
0.6783316135406494,-0.751432716765387
0.6824452877044678,-0.751432716765387
0.6865592002868652,-0.7858497189209472
0.6906757354736328,-0.8032387636845016
0.6947903633117676,-0.8032387636845016
0.6989040374755859,-0.8065939579079374
0.7030179500579834,-0.8065939579079374
0.7071316242218018,-0.7558640960970072
0.7112703323364258,-0.7558640960970072
0.7153863906860352,-0.7213055141219693
0.7195010185241699,-0.686958679323917
0.7236142158508301,-0.686958679323917
0.7277283668518066,-0.7210914232472255
0.731842041015625,-0.7210914232472255
0.7359554767608643,-0.7151809306279637
0.7400932312011719,-0.7253536048403301
0.744206428527832,-0.7253536048403301
0.7483198642730713,-0.7356124572763207
0.7524330615997314,-0.7356124572763207
0.7565467357635498,-0.7083282806029144
0.7606606483459473,-0.7083282806029144
0.7647750377655029,-0.704713784729492
0.7688896656036377,-0.6876525103811675
0.773003339767456,-0.6876525103811675
0.7771172523498535,-0.7118602790640717
0.7812306880950928,-0.7118602790640717
0.7853548526763916,-0.7358748815777724
0.7894718647003174,-0.7732995725964037
0.7935855388641357,-0.7732995725964037
0.7976987361907959,-0.7459168189644604
0.8018109798431396,-0.7459168189644604
0.8059248924255371,-0.7462717026757304
0.8100388050079346,-0.7627635305579404
0.8141522407531738,-0.7627635305579404
0.818265438079834,-0.748654913070927
0.8223793506622314,-0.748654913070927
0.826507568359375,-0.7588175920064939
0.8306236267089844,-0.7588175920064939
0.8347740173339844,-0.782169564396316
0.8388941287994385,-0.7853834253748245
0.8430111408233643,-0.7853834253748245
0.8471262454986572,-0.771968595486368
0.8512401580810547,-0.771968595486368
0.8553545475006104,-0.8021428882693109
0.8594794273376465,-0.7917595997025314
0.8635962009429932,-0.7917595997025314
0.8677127361297607,-0.8021904728477266
0.871828556060791,-0.8021904728477266
0.8759434223175049,-0.8056369298038327
0.8800582885742188,-0.8056369298038327
0.8841736316680908,-0.8294288368162672
0.888289213180542,-0.8357802308531985
0.8924047946929932,-0.8357802308531985
0.8965201377868652,-0.8291337076256828
0.9006357192993164,-0.8291337076256828
0.9047517776489258,-0.8190865628320685
0.9088664054870605,-0.7987918020439673
0.9129812717437744,-0.7987918020439673
0.9170956611633301,-0.7682490891335553
0.9212110042572021,-0.7682490891335553
0.9253256320953369,-0.723933772190364
0.9294419288635254,-0.723933772190364
0.9335651397705078,-0.7445890056036765
0.93768310546875,-0.7653950559421661
0.9417998790740967,-0.7653950559421661
0.945915699005127,-0.7619032362270557
0.9500324726104736,-0.7619032362270557
0.9541480541229248,-0.7725187885894081
0.9582850933074951,-0.7619032362270557
0.96240234375,-0.7619032362270557
0.9665184020996094,-0.7786306106978199
0.9706320762634277,-0.7786306106978199
0.9747483730316162,-0.7718769728155072
0.9788756370544434,-0.7718769728155072
0.98299241065979,-0.7949215626002893
0.987107515335083,-0.7953931256185375
0.9912216663360596,-0.7953931256185375
0.9953370094299316,-0.7751388995065868
0.9994525909423828,-0.7751388995065868
1.003568172454834,-0.741629496941154
1.0076992511749268,-0.714035062125573
1.0118155479431152,-0.714035062125573
1.015930414199829,-0.7345210342548154
1.020045280456543,-0.7345210342548154
1.0241615772247314,-0.7378336420325333
1.028273344039917,-0.7378336420325333
1.0323858261108398,-0.7342160159062887
1.0364990234375,-0.7002695429208976
1.0406157970428467,-0.7002695429208976
1.0447313785552979,-0.7517003538497329
1.0488462448120117,-0.7517003538497329
1.0529615879058838,-0.7248797089095886
1.0570781230926514,-0.7041280815150432
1.06119966506958,-0.7041280815150432
1.0653157234191895,-0.7103401781371608
1.0694305896759033,-0.7103401781371608
1.0735459327697754,-0.7237191307595859
1.077660322189331,-0.7238908337199791
1.0817885398864746,-0.7238908337199791
1.085904598236084,-0.7173071774029344
1.0900211334228516,-0.7173071774029344
1.09413743019104,-0.7007268365825796
1.0983400344848633,-0.7007268365825796
1.10249924659729,-0.7346954442596643
1.1066374778747559,-0.7517003538497329
1.110731601715088,-0.7517003538497329
1.1148526668548584,-0.7755530417745337
1.1189699172973633,-0.7755530417745337
1.12308669090271,-0.8160755646033901
1.1272037029266357,-0.8365242314916631
1.1313178539276123,-0.8365242314916631
1.1354336738586426,-0.8434243703876324
1.1398828029632568,-0.8434243703876324
1.146141529083252,-0.8571786032120357
1.1502690315246582,-0.8536762516613958
1.1543841361999512,-0.8536762516613958
1.1585147380828857,-0.850376601424853
1.1626372337341309,-0.8088918278320618
1.1667592525482178,-0.8088918278320618
1.17087984085083,-0.7948744370478696
1.1749980449676514,-0.7948744370478696
1.1791152954101562,-0.7473234119509644
1.1832330226898193,-0.7473234119509644
1.1873507499694824,-0.7413213994221515
1.1914687156677246,-0.7109305564673813
1.1955876350402832,-0.7109305564673813
1.1997108459472656,-0.6873666455814402
1.2038280963897705,-0.6873666455814402
1.2079458236694336,-0.7112683563065677
1.2120633125305176,-0.703960916509183
1.2161808013916016,-0.703960916509183
1.2202978134155273,-0.6864290465841021
1.2244148254394531,-0.6864290465841021
1.2285358905792236,-0.679794624803196
1.2327172756195068,-0.6932247137850253
1.2368454933166504,-0.6932247137850253
1.2409603595733643,-0.7374398008055236
1.2450850009918213,-0.7374398008055236
1.249208688735962,-0.7343031381547477
1.253328561782837,-0.7343031381547477
1.2574477195739746,-0.6901133788583496
1.2615678310394287,-0.7134423523789576
1.2656910419464111,-0.7134423523789576
1.2698111534118652,-0.7103823154998462
1.2739577293395996,-0.7103823154998462
1.2780804634094238,-0.7108039642303953
1.2822012901306152,-0.7109305564673813
1.286320447921753,-0.7109305564673813
1.2904391288757324,-0.7485659987440902
1.2945575714111328,-0.7485659987440902
1.2986750602722168,-0.7346518339943676
1.3027949333190918,-0.7346518339943676
1.3069210052490234,-0.7548324722791535
1.3110389709472656,-0.7717395795785819
1.3151569366455078,-0.7717395795785819
1.3197181224822998,-0.7576028336407942
1.3238682746887207,-0.7576028336407942
1.3279833793640137,-0.7409696012601913
1.3320972919464111,-0.7247505720081969
1.3362164497375488,-0.7247505720081969
1.340362310409546,-0.70794960148925
1.3444833755493164,-0.70794960148925
1.348604679107666,-0.6947079310012739
1.3527252674102783,-0.6711513531268036
1.3568434715270996,-0.6711513531268036
1.3609619140625,-0.7119872478484022
1.365082025527954,-0.7119872478484022
1.369201421737671,-0.7049232006480214
1.3733201026916504,-0.7049232006480214
1.3774387836456299,-0.6810065539475532
1.3815727233886719,-0.6608531013185734
1.3856916427612305,-0.6608531013185734
1.3898093700408936,-0.6741169995651434
1.3939261436462402,-0.6741169995651434
1.3980567455291748,-0.6774005624442327
1.402176856994629,-0.6908511773436621
1.4062952995300293,-0.6908511773436621
1.4104163646697998,-0.7041280815150432
1.414534568786621,-0.7041280815150432
1.4186534881591797,-0.6970772906348732
1.4227726459503174,-0.7348263061247967
1.4268953800201416,-0.7348263061247967
1.4310126304626465,-0.755460081590352
1.4351294040679932,-0.755460081590352
1.439260482788086,-0.7830525791508994
1.4433841705322266,-0.7830525791508994
1.4475033283233643,-0.7799728317637294
1.4516208171844482,-0.7967638274834357
1.4557759761810303,-0.7967638274834357
1.4598982334136963,-0.7925586377084088
1.464015007019043,-0.7925586377084088
1.4681329727172852,-0.7923704837163499
1.47225022315979,-0.7959124915193019
1.4763672351837158,-0.7959124915193019
1.480484962463379,-0.8063544877965291
1.4846038818359375,-0.8063544877965291
1.488722801208496,-0.7857564159245184
1.4928407669067383,-0.7857564159245184
1.4969582557678223,-0.7281960338774656
1.5010974407196045,-0.7216054549965883
1.5052151679992676,-0.7216054549965883
1.5093326568603516,-0.7413653976806548
1.5134506225585938,-0.7413653976806548
1.517568588256836,-0.751432716765387
1.521686315536499,-0.7347390597025533
1.5258047580718994,-0.7347390597025533
1.5299303531646729,-0.7313812790385816
1.5340490341186523,-0.7313812790385816
1.5381665229797363,-0.7075293214846308
1.5422987937927246,-0.7075293214846308
1.5464186668395996,-0.6942128205822986
1.5505366325378418,-0.6876933676199781
1.5546557903289795,-0.6876933676199781
1.5587761402130127,-0.7009348948242049
1.5628941059112549,-0.7009348948242049
1.5670108795166016,-0.7076553530837975
1.5711276531219482,-0.7420259988046478
1.5752437114715576,-0.7420259988046478
1.579359769821167,-0.7624463540921508
1.5834760665893555,-0.7624463540921508
1.5875933170318604,-0.7658952248581998
1.5917103290557861,-0.7422023579684356
1.5958271026611328,-0.7422023579684356
1.5999436378479004,-0.7864567288855667
1.604069471359253,-0.7864567288855667
1.6081867218017578,-0.7692987954446929
1.6123037338256836,-0.7692987954446929
1.6164202690124512,-0.7588175920064939
1.620537281036377,-0.7622199609142566
1.6246542930603027,-0.7622199609142566
1.6287705898284912,-0.7180313960982273
1.6328868865966797,-0.7180313960982273
1.6370015144348145,-0.7213911860696242
1.6411404609680176,-0.7210914232472255
1.6452610492706299,-0.7210914232472255
1.6493802070617676,-0.7280230945870028
1.6535310745239258,-0.7280230945870028
1.6576576232910156,-0.7448984057381166
1.6617755889892578,-0.7448984057381166
1.6658935546875,-0.7717853718895983
1.670011043548584,-0.7377023148928653
1.6741275787353516,-0.7377023148928653
1.678253412246704,-0.747944189288579
1.6823713779449463,-0.747944189288579
1.6864902973175049,-0.7379650159361444
1.6906085014343262,-0.7721060702813833
1.6947271823883057,-0.7721060702813833
1.6988449096679688,-0.779509474530026
1.7029626369476318,-0.779509474530026
1.7070791721343994,-0.7357436460280248
1.711195468902588,-0.7357436460280248
1.7153127193450928,-0.7695731037800663
1.7194294929504395,-0.7623557806855695
1.7235465049743652,-0.7623557806855695
1.7276637554168701,-0.779509474530026
1.7317802906036377,-0.779509474530026
1.735896348953247,-0.7730697664652246
1.7400238513946533,-0.7664416097039224
1.7441420555114746,-0.7664416097039224
1.7482655048370361,-0.7968585327965341
1.752389669418335,-0.7968585327965341
1.7565078735351562,-0.7727023606015001
1.7606265544891357,-0.7727023606015001
1.7647452354431152,-0.7618127917966286
1.768862009048462,-0.7891575295973771
1.7729787826538086,-0.7891575295973771
1.7770967483520508,-0.7959124915193019
1.7812151908874512,-0.7959124915193019
1.7853336334228516,-0.7519235304221926
1.7894515991210938,-0.7487883241704959
1.7935683727264404,-0.7487883241704959
1.7976853847503662,-0.6981960176102826
1.801802635192871,-0.6981960176102826
1.8059196472167969,-0.7012680451090485
1.81003737449646,-0.6907691218431593
1.814155101776123,-0.6907691218431593
1.8182730674743652,-0.6495918908527596
1.822389841079712,-0.6495918908527596
1.826514720916748,-0.6318007375391852
1.8306331634521484,-0.6318007375391852
1.8347527980804443,-0.649245060449723
1.8389484882354736,-0.6833959732795185
1.843073844909668,-0.6833959732795185
1.8471920490264893,-0.7172220712336294
1.8513085842132568,-0.7172220712336294
1.8554251194000244,-0.747589333164461
1.8595411777496338,-0.7712819551424245
1.8636577129364014,-0.7712819551424245
1.8677740097045898,-0.8022380630717164
1.8718910217285156,-0.8022380630717164
1.8760085105895996,-0.8161724323161613
1.8801252841949463,-0.8161724323161613
1.8842551708221436,-0.7789541719891409
1.8883740901947021,-0.7377023148928653
1.892503023147583,-0.7377023148928653
1.8966355323791504,-0.7786768172822575
1.9007654190063477,-0.7786768172822575
1.9048833847045898,-0.771968595486368
1.9090008735656738,-0.7444123208915806
1.9131195545196533,-0.7444123208915806
1.917238712310791,-0.7471019554004227
1.9213571548461914,-0.7471019554004227
1.9254751205444336,-0.7605938901751653
1.9295930862426758,-0.7605938901751653
1.933711051940918,-0.7171795257213102
1.9378294944763184,-0.7244924361828818
1.9419612884521484,-0.7244924361828818
1.9460813999176025,-0.7013513821662916
1.950199842453003,-0.7013513821662916
1.9543178081512451,-0.7081599287757719
1.9584369659423828,-0.7048813075084532
1.9625539779663086,-0.7048813075084532
1.9666714668273926,-0.7452965839166946
1.9707896709442139,-0.7452965839166946
1.9749176502227783,-0.7352191715592981
1.979034662246704,-0.7282825343355311
1.9831509590148926,-0.7282825343355311
1.9892363548278809,-0.7760598169896645
1.9934163093566895,-0.7826805405929682
1.9975385665893555,-0.7826805405929682
2.0016586780548096,-0.7995032226158711
2.005776882171631,-0.7995032226158711
2.0098962783813477,-0.7956291169817247
2.014014720916748,-0.7956291169817247
2.0181338787078857,-0.8058759738709109
2.0222532749176025,-0.8159787198798935
2.0263724327087402,-0.8159787198798935
2.030491352081299,-0.8057803392245467
2.034609794616699,-0.8057803392245467
2.038728713989258,-0.7961015200391468
2.0428497791290283,-0.7999306835063846
2.0469677448272705,-0.7999306835063846
2.051105260848999,-0.7865501982699347
2.0552268028259277,-0.7865501982699347
2.0593461990356445,-0.7759676267889664
2.0634636878967285,-0.7549668721921787
2.0675806999206543,-0.7549668721921787
2.0716981887817383,-0.7583222205404322
2.075814962387085,-0.7583222205404322
2.07993221282959,-0.7995506957101709
2.0840506553649902,-0.7995506957101709
2.0881683826446533,-0.7727023606015001
2.092285394668579,-0.7595392886832147
2.0964040756225586,-0.7595392886832147
2.1005210876464844,-0.7771678103723495
2.1046383380889893,-0.7771678103723495
2.108773708343506,-0.7599458466253391
2.112894296646118,-0.7491888428935255
2.1170132160186768,-0.7491888428935255
2.1211330890655518,-0.7529070836508938
2.1252613067626953,-0.7529070836508938
2.129380941390991,-0.7458281507655804
2.13349986076355,-0.7458281507655804
2.1376190185546875,-0.718415398323021
2.1417388916015625,-0.7323813348310412
2.145857095718384,-0.7323813348310412
2.1500284671783447,-0.7288886133986241
2.1541526317596436,-0.7288886133986241
2.1582727432250977,-0.7078655055509704
2.162391424179077,-0.7146712020442225
2.1665096282958984,-0.7146712020442225
2.170628309249878,-0.7319027063087762
2.174748420715332,-0.7319027063087762
2.1788878440856934,-0.7182873519555312
2.183007001876831,-0.7182873519555312
2.187124252319336,-0.7454294045843014
2.1912412643432617,-0.7592233775505822
2.1953587532043457,-0.7592233775505822
2.19948410987854,-0.745783824570311
2.2036025524139404,-0.745783824570311
2.2077207565307617,-0.7320331793106246
2.2118406295776367,-0.7248797089095886
2.2159583568573,-0.7248797089095886
2.220076322555542,-0.720791909431717
2.224193572998047,-0.720791909431717
2.228311777114868,-0.7244494314206819
2.232429027557373,-0.7244494314206819
2.236583709716797,-0.7315115661952176
2.2407054901123047,-0.7418937844202449
2.2448232173919678,-0.7418937844202449
2.248941421508789,-0.7691160318277424
2.253058910369873,-0.7691160318277424
2.2571771144866943,-0.7418497234277895
2.261296510696411,-0.7583672275837259
2.2654144763946533,-0.7583672275837259
2.2695329189300537,-0.7857564159245184
2.273669481277466,-0.7857564159245184
2.2777903079986572,-0.7826340606271364
2.281909465789795,-0.7960542544925816
2.2860279083251953,-0.7960542544925816
2.2901461124420166,-0.7655768599493548
2.2942638397216797,-0.7655768599493548
2.2983813285827637,-0.7655314008515504
2.302499294281006,-0.7655314008515504
2.3066179752349854,-0.7213055141219693
2.3107378482818604,-0.7211342312550089
2.3148562908172607,-0.7211342312550089
2.318974256515503,-0.7448541899780203
2.3230912685394287,-0.7448541899780203
2.327207326889038,-0.7653950559421661
2.331325054168701,-0.7657587503395977
2.335442304611206,-0.7657587503395977
2.339562177658081,-0.7832387310864489
2.3436813354492188,-0.7832387310864489
2.347809314727783,-0.7694816459366244
2.3519275188446045,-0.7694816459366244
2.3560445308685303,-0.7656223244460997
2.3601622581481934,-0.7416735317781684
2.364278554916382,-0.7416735317781684
2.3683950901031494,-0.7315550055626627
2.3725125789642334,-0.7315550055626627
2.3766307830810547,-0.7485659987440902
2.380748987197876,-0.7661683198747343
2.3848657608032227,-0.7661683198747343
2.3889834880828857,-0.7796947513480673
2.3931100368499756,-0.7796947513480673
2.3972277641296387,-0.7595844403062474
2.4013445377349854,-0.7595844403062474
2.4054625034332275,-0.7018100902480053
2.409580707550049,-0.6912206684578871
2.413698434829712,-0.6912206684578871
2.417815685272217,-0.6906870858315991
2.4219448566436768,-0.6906870858315991
2.4261746406555176,-0.7382717370447092
2.4302971363067627,-0.7213055141219693
2.4344170093536377,-0.7213055141219693
2.438538074493408,-0.7624010646989842
2.442656993865967,-0.7624010646989842
2.446815013885498,-0.7593136110572205
2.450937271118164,-0.7319896831419668
2.4550559520721436,-0.7319896831419668
2.4591753482818604,-0.748654913070927
2.463294267654419,-0.748654913070927
2.4674127101898193,-0.7689333550238774
2.4715304374694824,-0.7689333550238774
2.4756481647491455,-0.7828200136191692
2.479766607284546,-0.7998831652823015
2.483883857727051,-0.7998831652823015
2.488001823425293,-0.7793705746878677
2.492119550704956,-0.7793705746878677
2.4962551593780518,-0.7999782073762146
2.5003721714019775,-0.7792317243346261
2.504488706588745,-0.7792317243346261
2.5086164474487305,-0.7826340606271364
2.512734889984131,-0.7826340606271364
2.516852855682373,-0.7586373820674953
2.520969867706299,-0.7586373820674953
2.5250890254974365,-0.768066823848399
2.5292067527770996,-0.7615867746317727
2.5340147018432617,-0.7615867746317727
2.539876699447632,-0.7314681319860017
2.545736789703369,-0.7011014303919084
2.5515966415405273,-0.7321636988359042
2.5574545860290527,-0.7321636988359042
2.5633177757263184,-0.7076133375624245
2.5691747665405273,-0.7277206483918542
2.5750396251678467,-0.738315575159533
2.5808968544006348,-0.7181166944475849
2.5867748260498047,-0.7492333714224578
2.592634916305542,-0.7492333714224578
2.598494052886963,-0.7521468395467054
2.604355573654175,-0.7692074027807149
2.610215902328491,-0.779416869135179
2.6160781383514404,-0.8032864783657289
2.621936321258545,-0.7655768599493548
2.627795696258545,-0.7655768599493548
2.6337249279022217,-0.7897670215141174
2.641050338745117,-0.7695731037800663
2.64837384223938,-0.7151384254774151
2.655695676803589,-0.7079916569515368
2.6630187034606934,-0.6837611306222644
2.670339584350586,-0.6939243319248672
2.677661180496216,-0.7142469829036293
2.6849820613861084,-0.6868363838585119
2.69230318069458,-0.6667932899205465
2.699625253677368,-0.6874074688583155
2.707010269165039,-0.6905640683408409
2.7143473625183105,-0.7173923037711191
2.7216761112213135,-0.7209202420247699
2.7290055751800537,-0.7208346818860865
2.7364275455474854,-0.7418056676682864
2.7432146072387695,-0.7452965839166946
2.749936580657959,-0.7213483475521939
2.7566633224487305,-0.7251812073758729
2.76339054107666,-0.7521021671119709
2.7701127529144287,-0.7586824265276751
2.7768361568450928,-0.7586824265276751
2.7835605144500732,-0.810141212101063
2.790286064147949,-0.8276995178355353
2.7970099449157715,-0.8175309987601651
2.803736448287964,-0.8311052118944134
2.810457944869995,-0.810141212101063
2.8171820640563965,-0.8068815098464065
2.8239080905914307,-0.7831921848061059
2.8306515216827393,-0.7624010646989842
2.8373804092407227,-0.7288019689250655
2.8441073894500732,-0.7489217828238297
2.8508360385894775,-0.7629448927549817
2.857560157775879,-0.7355687380876587
2.8642868995666504,-0.7350008611409786
2.8710105419158936,-0.7181593512220632
2.8777318000793457,-0.7555049507628135
2.884456157684326,-0.7556844807606853
2.8911805152893066,-0.7524149856311521
2.897904396057129,-0.7833784031271078
2.9046273231506348,-0.7562685429377608
2.9113521575927734,-0.762582254559753
2.918074369430542,-0.7930765222052255
2.924865484237671,-0.7897670215141174
2.9317057132720947,-0.7897670215141174
2.9384570121765137,-0.7725646734152909
2.9451828002929688,-0.7451638105699805
2.951927423477173,-0.7657132696402589
2.9586527347564697,-0.7661683198747343
2.9653773307800293,-0.7388420388849175
2.972104549407959,-0.7115219169145549
2.9788339138031006,-0.7219485501445915
2.985558032989502,-0.6947905180697456
2.9922823905944824,-0.7051746640903422
2.9990074634552,-0.7293655264788937
3.0057291984558105,-0.7495452193868196
3.012446641921997,-0.7247505720081969
3.019169330596924,-0.7583672275837259
3.025888442993164,-0.7483882334314605
3.032608985900879,-0.7657132696402589
3.0394093990325928,-0.7798337667673014
3.0467915534973145,-0.7976644378136397
3.054116725921631,-0.8079856940826466
3.0614373683929443,-0.811249658039026
3.0687599182128906,-0.7972849854450347
3.0761008262634277,-0.7937366275326404
3.083425521850586,-0.7973798146902633
3.090768337249756,-0.7837044983464848
3.0980896949768066,-0.7635349159498086
3.105409860610962,-0.7666695001938931
3.1127846240997314,-0.7424670539453263
3.1201071739196777,-0.7249658257452597
3.1274328231811523,-0.7048394193477037
3.134779453277588,-0.7111416437568755
3.142197370529175,-0.6809256242555033
3.1489806175231934,-0.6708322612969154
3.156120538711548,-0.7286287417575595
3.162781238555908,-0.7528175634144536
3.1695024967193604,-0.7287586544121145
3.1762263774871826,-0.7559988636392143
3.182983160018921,-0.7454294045843014
3.189704656600952,-0.7316418997759153
3.1964313983917236,-0.7421582603191974
3.20318603515625,-0.7424670539453263
3.2099485397338867,-0.7662593948283222
3.216848611831665,-0.762310502050949
3.22359299659729,-0.7658497279476051
3.230314254760742,-0.7457395036432359
3.237086772918701,-0.7118602790640717
3.243816375732422,-0.7153935321897084
3.2505385875701904,-0.712114261931279
3.2572641372680664,-0.7084124865354066
3.2640278339385986,-0.7352191715592981
3.2708699703216553,-0.7452523208778284
3.2775981426239014,-0.762582254559753
3.284324884414673,-0.7629902467800179
3.2910494804382324,-0.7766595876240673
3.2977688312530518,-0.7766595876240673
3.3044931888580322,-0.7902834812199504
3.3112175464630127,-0.7523255823631648
3.3179361820220947,-0.745119563299126
3.324690341949463,-0.7414974237961486
3.3314168453216553,-0.7179461180089852
3.3381495475769043,-0.745473688660297
3.344876289367676,-0.7457395036432359
3.3516030311584473,-0.7254398343126311
3.3583261966705322,-0.7526385867861579
3.3650505542755127,-0.780019197784277
3.37180757522583,-0.8032387636845016
3.378535747528076,-0.7996456588128937
3.385265350341797,-0.8133031340185684
3.3920071125030518,-0.8040028793993906
3.398766040802002,-0.8008346036041045
3.405494213104248,-0.786924298073455
3.4122211933135986,-0.8106227727333376
3.4189491271972656,-0.7973798146902633
3.4257125854492188,-0.7975221008592106
3.4324467182159424,-0.824048890695834
3.4391729831695557,-0.7965271626513236
