time,ecg_signal
0.00012755393981933594,1.192187809012867
0.005854368209838867,3.668982823965886
0.008245468139648438,3.6588828157046813
0.010715484619140625,3.6465458448583896
0.013119220733642578,3.628229335335414
0.015453577041625977,3.612425161889215
0.01781773567199707,3.6053471094783673
0.020166397094726562,3.5939173214337017
0.022639989852905273,3.5939900391089963
0.02502584457397461,3.6015276433858445
0.02762007713317871,3.590973447677308
0.029968976974487305,3.58519120039835
0.032640695571899414,3.603728843179803
0.03513956069946289,3.6081032285813364
0.03754997253417969,3.5940180532953803
0.03991293907165527,3.5980228898552524
0.042261600494384766,3.6025254252583294
0.04461789131164551,3.5966305251873165
0.0471959114074707,3.6051945215695524
0.049576759338378906,3.5869113906516303
0.052030324935913086,3.5960410351802152
0.05437016487121582,3.6031006101489793
0.05693817138671875,3.6038212303902184
0.059282779693603516,3.606338930885664
0.06186532974243164,3.6372189089320788
0.0643925666809082,3.691940747730821
0.06699013710021973,3.697491132913963
0.07001018524169922,3.725808706976021
0.07238078117370605,3.7428836516003194
0.07472920417785645,3.748152106780065
0.07711052894592285,3.760904522049966
0.07947087287902832,3.7944160454769187
0.08199143409729004,3.812003590107392
0.08444380760192871,3.862519128622905
0.08684611320495605,3.8906751740783663
0.08935999870300293,3.91819464185174
0.09176802635192871,3.9100550305908954
0.09415435791015625,3.929444423847726
0.09660863876342773,3.9404677081665644
0.09905743598937988,3.945357077760348
0.10159516334533691,3.9612977458593543
0.10412979125976562,4.020204427266648
0.11181950569152832,4.011383534834806
0.11425995826721191,4.012707950199598
0.11666369438171387,4.020944120996489
0.11903238296508789,4.029726270404609
0.1214137077331543,4.057763702602828
0.12384700775146484,4.089196215772177
0.12619876861572266,4.124383822010019
0.12874102592468262,4.135799304938233
0.1311933994293213,4.087784181569121
0.13378691673278809,4.074355253500372
0.13649439811706543,4.042580013582708
0.1391000747680664,4.023504736841289
0.14161157608032227,4.0188400767850965
0.1440105438232422,3.9820228793648336
0.14643001556396484,3.951154822248795
0.14900517463684082,3.947155350107592
0.15146160125732422,3.9404361177010676
0.15392255783081055,3.908089865218385
0.15643811225891113,3.9032845381837533
0.15886211395263672,3.9130597010922075
0.1612246036529541,3.8842587333033958
0.16373181343078613,3.884106145394581
0.16611790657043457,3.901371824904898
0.1686713695526123,3.8888900147545353
0.17108440399169922,3.8864712579812117
0.17363333702087402,3.9038466100509894
0.1761925220489502,3.9021472814258673
0.17866277694702148,3.9072857984645126
0.1810920238494873,3.86737273542556
0.18345165252685547,3.845151525157872
0.18581175804138184,3.8312123812690237
0.1881847381591797,3.8160793562030024
0.1905195713043213,3.8150666731675473
0.19295024871826172,3.8263993056296473
0.19536638259887695,3.816223599460554
0.1977996826171875,3.8140432612947537
0.20018291473388672,3.8075892695890987
0.20257115364074707,3.814459301764882
0.20498943328857422,3.809273101004732
0.20737814903259277,3.8252763539882126
0.2098379135131836,3.8264517577233024
0.21221494674682617,3.8234834460596376
0.21455883979797363,3.8345156710762587
0.2169361114501953,3.810711361254616
0.21929454803466797,3.802203393245148
0.2217392921447754,3.8238529949012987
0.22415709495544434,3.7805049157744546
0.22653508186340332,3.7686626635387737
0.22892093658447266,3.7539105121982708
0.2312910556793213,3.7620966150875823
0.23369908332824707,3.7691007577300977
0.23636651039123535,3.7867043956165785
0.23880982398986816,3.7698368751808258
0.24121451377868652,3.7764064999111295
0.24376535415649414,3.7754283875737653
0.24615764617919922,3.7844662409384537
0.2497563362121582,3.7788204883123027
0.25211620330810547,3.7821148374217555
0.25449562072753906,3.78445312791504
0.25693655014038086,3.784251664191683
0.259340763092041,3.786678169569751
0.26175785064697266,3.8023380997583986
0.2641587257385254,3.784441206984664
0.26651716232299805,3.7631653264958054
0.2688560485839844,3.746101706755365
0.27126407623291016,3.7440495185911082
0.2736942768096924,3.745239823489168
0.2764151096343994,3.7749455898935307
0.27895092964172363,3.78218755509705
0.2814791202545166,3.8004188299678363
0.2840111255645752,3.7961696143352524
0.28682756423950195,3.789195274018678
0.28937816619873047,3.7873844846945386
0.2919611930847168,3.7890790449475102
0.29439735412597656,3.77524599733901
0.29679274559020996,3.7568174310704983
0.2991330623626709,3.747642487006484
0.30162549018859863,3.7340609710289203
0.304034948348999,3.749957531685535
0.30649685859680176,3.7451200181388877
0.3088693618774414,3.7309156335491696
0.31137871742248535,3.732697812640406
0.3137660026550293,3.7351028603437975
