Time (s),Gyro Pitch Angle
19.349825143814087,-7.206150068668649
19.452627658843994,-7.209287119621877
19.555386781692505,-7.209287119621877
19.65867853164673,-7.212436306872405
19.761374473571777,-7.209299255919177
19.864070653915405,-7.212433483800851
19.966724634170532,-7.215566452941857
20.06944990158081,-7.209299263195135
20.172118186950684,-7.2124336220440455
20.274858713150024,-7.209298601082992
20.37760829925537,-7.209298601082992
20.480257987976074,-7.209298601082992
20.58296775817871,-7.206164023955353
20.685638904571533,-7.206164023955353
20.78829550743103,-7.209295938082505
20.89095950126648,-7.209295938082505
20.993601083755493,-7.206163340015337
21.096304178237915,-7.209297604276799
21.199081420898438,-7.209297604276799
21.301849603652954,-7.209297604276799
21.40458631515503,-7.209297604276799
21.50734257698059,-7.212433563836385
21.61008620262146,-7.212433563836385
21.71287703514099,-7.215569996333215
21.81564950942993,-7.215569996333215
21.918376922607422,-7.2187055557151325
22.021142959594727,-7.215569574327674
22.123940229415894,-7.218706363346428
22.226677656173706,-7.221841762657277
22.329488039016724,-7.224977896839846
22.43219494819641,-7.221841995487921
22.534937858581543,-7.228113347082399
22.637712717056274,-7.231249313917942
22.7404522895813,-7.234385258925613
22.843228816986084,-7.234385258925613
22.94598650932312,-7.234385258925613
23.051914930343628,-7.237615740450565
23.157893657684326,-7.237615740450565
23.263949871063232,-7.244087428261992
23.368931531906128,-7.244087428261992
23.47466492652893,-7.244087428261992
23.580607652664185,-7.244087428261992
23.68654751777649,-7.244087428261992
23.792455911636353,-7.244087428261992
23.898422956466675,-7.2408541236654855
24.004432916641235,-7.2408541236654855
24.110433340072632,-7.2408541236654855
24.2163724899292,-7.244088061270304
24.32243514060974,-7.247324152558576
24.4277446269989,-7.253753843542654
24.533846855163574,-7.253753843542654
24.63986039161682,-7.253753843542654
24.745797395706177,-7.250519978697412
24.851743936538696,-7.253752992255613
24.957814931869507,-7.250517468492035
25.062737226486206,-7.253720978042111
25.16818118095398,-7.260155995027162
25.273827075958252,-7.260155995027162
25.37922430038452,-7.2633742820471525
25.48525643348694,-7.260138707351871
25.591218948364258,-7.256904515088536
25.69725775718689,-7.260140424477868
25.803223609924316,-7.2666081541683525
25.909246683120728,-7.2666081541683525
26.015262365341187,-7.269843627000228
26.121204137802124,-7.26661038788734
26.227250814437866,-7.263374514877796
26.332783222198486,-7.260153848619666
26.43843650817871,-7.263378021889366
26.543338298797607,-7.260176156705711
26.649139642715454,-7.263404295372311
26.75406289100647,-7.2602017389726825
26.859197854995728,-7.256993594637606
26.964876651763916,-7.26021845912328
27.07090163230896,-7.266689492098521
27.17692804336548,-7.260218066221569
27.282388925552368,-7.260218066221569
27.388010501861572,-7.263442639668938
27.49392557144165,-7.263442639668938
27.59982395172119,-7.273139366589021
27.705730199813843,-7.273139366589021
27.811073780059814,-7.273139366589021
27.9156711101532,-7.276330652530305
28.019614934921265,-7.279504097823519
28.125012159347534,-7.273073242686223
28.23103380203247,-7.279543518961873
28.336450576782227,-7.285978317668196
28.44226360321045,-7.285978317668196
28.548229932785034,-7.289212619070895
28.65421175956726,-7.2924467458506115
28.76015615463257,-7.2924467458506115
28.866204977035522,-7.295682356925681
28.97225069999695,-7.298918440937996
29.076714754104614,-7.295730261830613
29.179818153381348,-7.2925836211652495
29.28287100791931,-7.2925836211652495
29.385977268218994,-7.295729061297607
29.48961043357849,-7.298887241631746
29.593045234680176,-7.295727671589702
29.695750951766968,-7.295727671589702
29.798370361328125,-7.298860284208786
29.9011013507843,-7.301994461158756
