time,ax_raw,ay_raw,az_raw,ax,ay,az,gx,gy,gz
0.000811,-0.186213,-0.756826,10.029743,-0.022590,-0.003420,-0.009938,-0.030518,0.030518,-0.030518
0.010884,-0.176633,-0.755629,10.038126,-0.013009,-0.002223,-0.001555,-0.061035,0.030518,-0.030518
0.020951,-0.179626,-0.753234,10.038126,-0.016003,0.000172,-0.001555,-0.061035,0.061035,-0.030518
0.031053,-0.182021,-0.752036,10.038126,-0.018398,0.001370,-0.001555,0.000000,0.030518,-0.091553
0.041119,-0.182021,-0.764610,10.033336,-0.018398,-0.011204,-0.006345,0.030518,0.030518,-0.061035
0.051186,-0.176633,-0.767604,10.038724,-0.013009,-0.014198,-0.000957,0.030518,0.061035,-0.061035
0.061252,-0.176034,-0.761017,10.044712,-0.012411,-0.007612,0.005031,0.030518,0.061035,-0.030518
0.071318,-0.171843,-0.761616,10.041718,-0.008219,-0.008210,0.002037,0.000000,0.030518,-0.030518
0.081383,-0.162861,-0.758622,10.039922,0.000762,-0.005217,0.000241,-0.061035,0.030518,-0.061035
0.091450,-0.162861,-0.764011,10.039922,0.000762,-0.010605,0.000241,-0.030518,0.030518,-0.030518
0.101515,-0.162861,-0.761616,10.044712,0.000762,-0.008210,0.005031,-0.061035,0.030518,-0.061035
0.111580,-0.164658,-0.760419,10.047706,-0.001034,-0.007013,0.008025,-0.061035,0.061035,-0.061035
0.121648,-0.162263,-0.757425,10.053094,0.001361,-0.004019,0.013414,-0.061035,0.061035,-0.091553
0.131714,-0.158071,-0.758024,10.048903,0.005552,-0.004618,0.009222,-0.061035,0.061035,-0.061035
0.141779,-0.155676,-0.758024,10.048304,0.007947,-0.004618,0.008624,-0.061035,0.061035,-0.030518
0.151845,-0.168250,-0.765807,10.045909,-0.004627,-0.012402,0.006229,-0.061035,0.030518,0.000000
0.161911,-0.170645,-0.759820,10.041119,-0.007022,-0.006414,0.001439,-0.030518,0.030518,0.000000
0.171974,-0.171244,-0.762215,10.045311,-0.007621,-0.008809,0.005630,-0.030518,0.000000,0.000000
0.182054,-0.173639,-0.755629,10.044712,-0.010016,-0.002223,0.005031,0.000000,0.000000,0.000000
0.192118,-0.173040,-0.753832,10.041119,-0.009417,-0.000427,0.001439,0.000000,0.030518,-0.030518
0.202316,-0.162861,-0.761017,10.052496,0.000762,-0.007612,0.012815,-0.030518,0.030518,0.000000
0.212381,-0.162861,-0.755030,10.050101,0.000762,-0.001624,0.010420,-0.030518,0.000000,-0.030518
0.222446,-0.167053,-0.752635,10.043514,-0.003429,0.000771,0.003834,-0.030518,0.030518,-0.030518
0.232511,-0.162861,-0.752635,10.046508,0.000762,0.000771,0.006827,0.000000,0.000000,-0.030518
0.242575,-0.159269,-0.749641,10.042317,0.004354,0.003765,0.002636,0.000000,0.030518,-0.061035
0.252640,-0.165256,-0.752635,10.042916,-0.001633,0.000771,0.003235,0.000000,0.030518,-0.061035
0.262705,-0.161664,-0.753234,10.048903,0.001959,0.000172,0.009222,0.000000,0.061035,-0.091553
0.272770,-0.156874,-0.758622,10.042916,0.006749,-0.005217,0.003235,0.030518,0.061035,-0.122070
0.282834,-0.155676,-0.762215,10.039922,0.007947,-0.008809,0.000241,0.000000,0.091553,-0.091553
0.292899,-0.156275,-0.759221,10.034533,0.007348,-0.005815,-0.005148,0.030518,0.061035,-0.061035
0.302964,-0.161065,-0.757425,10.044712,0.002558,-0.004019,0.005031,0.000000,0.061035,-0.061035
0.313029,-0.165256,-0.753832,10.039922,-0.001633,-0.000427,0.000241,0.000000,0.061035,-0.061035
0.323094,-0.165855,-0.756826,10.041119,-0.002232,-0.003420,0.001439,-0.061035,0.030518,-0.030518
0.333159,-0.165256,-0.756227,10.040521,-0.001633,-0.002822,0.000840,-0.091553,0.061035,0.000000
0.343224,-0.167053,-0.758622,10.033336,-0.003429,-0.005217,-0.006345,-0.061035,0.030518,-0.030518
0.353288,-0.165256,-0.756227,10.034533,-0.001633,-0.002822,-0.005148,-0.061035,0.030518,-0.030518
0.363353,-0.159868,-0.752635,10.031539,0.003756,0.000771,-0.008142,-0.061035,0.030518,-0.030518
0.373417,-0.165256,-0.753832,10.028546,-0.001633,-0.000427,-0.011135,-0.030518,0.061035,-0.030518
0.383483,-0.164059,-0.759820,10.027348,-0.000436,-0.006414,-0.012333,-0.030518,0.030518,0.000000
0.393547,-0.174238,-0.756826,10.027947,-0.010614,-0.003420,-0.011734,0.000000,0.061035,0.000000
0.403612,-0.167053,-0.756826,10.038724,-0.003429,-0.003420,-0.000957,-0.030518,0.030518,0.000000
0.413676,-0.170046,-0.753234,10.041718,-0.006423,0.000172,0.002037,0.000000,0.000000,-0.030518
0.423741,-0.176034,-0.755030,10.038126,-0.012411,-0.001624,-0.001555,0.000000,0.030518,-0.030518
0.433805,-0.171843,-0.752635,10.035731,-0.008219,0.000771,-0.003950,0.000000,0.061035,0.000000
0.443869,-0.173040,-0.745450,10.042916,-0.009417,0.007956,0.003235,0.000000,0.061035,0.000000
0.453934,-0.175435,-0.751437,10.048903,-0.011812,0.001968,0.009222,0.000000,0.061035,0.000000
0.463999,-0.174836,-0.753832,10.047107,-0.011213,-0.000427,0.007426,-0.030518,0.030518,-0.030518
0.474063,-0.176034,-0.752036,10.042916,-0.012411,0.001370,0.003235,-0.030518,0.030518,-0.030518
0.484128,-0.171244,-0.747246,10.038724,-0.007621,0.006160,-0.000957,-0.061035,0.030518,-0.061035
0.494193,-0.166454,-0.747246,10.038126,-0.002831,0.006160,-0.001555,-0.030518,0.030518,-0.030518
0.504258,-0.162861,-0.753832,10.043514,0.000762,-0.000427,0.003834,-0.030518,0.030518,-0.030518
0.514322,-0.163460,-0.759221,10.042916,0.000163,-0.005815,0.003235,-0.030518,0.030518,-0.061035
0.524388,-0.165855,-0.754431,10.043514,-0.002232,-0.001025,0.003834,-0.030518,0.061035,-0.030518
0.534451,-0.158670,-0.755030,10.043514,0.004953,-0.001624,0.003834,-0.030518,0.030518,-0.030518
0.544517,-0.159269,-0.753832,10.045311,0.004354,-0.000427,0.005630,-0.030518,0.000000,-0.030518
0.554581,-0.160466,-0.758622,10.047107,0.003157,-0.005217,0.007426,0.000000,0.030518,0.000000
0.564646,-0.167053,-0.756826,10.042916,-0.003429,-0.003420,0.003235,0.030518,0.000000,0.000000
0.574710,-0.170046,-0.762215,10.033934,-0.006423,-0.008809,-0.005747,0.000000,0.000000,0.000000
0.584775,-0.170645,-0.754431,10.035132,-0.007022,-0.001025,-0.004549,-0.030518,0.000000,-0.030518
0.594840,-0.166454,-0.757425,10.035132,-0.002831,-0.004019,-0.004549,-0.030518,0.030518,-0.030518
0.604905,-0.167053,-0.756227,10.038724,-0.003429,-0.002822,-0.000957,-0.030518,0.030518,-0.030518
0.614970,-0.169448,-0.756826,10.043514,-0.005824,-0.003420,0.003834,0.000000,0.030518,-0.061035
0.625036,-0.167651,-0.752036,10.036928,-0.004028,0.001370,-0.002753,-0.030518,0.061035,-0.030518
0.635101,-0.171843,-0.759820,10.034533,-0.008219,-0.006414,-0.005148,-0.030518,0.030518,-0.030518
0.645166,-0.171244,-0.756826,10.030342,-0.007621,-0.003420,-0.009339,0.000000,0.030518,-0.030518
0.655232,-0.169448,-0.756826,10.029743,-0.005824,-0.003420,-0.009938,-0.030518,0.061035,-0.030518
0.665297,-0.168849,-0.759221,10.032737,-0.005226,-0.005815,-0.006944,-0.030518,0.061035,0.000000
0.675363,-0.171843,-0.763412,10.027348,-0.008219,-0.010007,-0.012333,-0.030518,0.030518,-0.030518
0.685429,-0.174836,-0.766406,10.027348,-0.011213,-0.013000,-0.012333,-0.030518,0.061035,-0.030518
0.695495,-0.175435,-0.761616,10.032138,-0.011812,-0.008210,-0.007543,-0.061035,0.061035,0.000000
0.705559,-0.176633,-0.759221,10.035731,-0.013009,-0.005815,-0.003950,-0.061035,0.030518,0.000000
0.715625,-0.171244,-0.753832,10.038126,-0.007621,-0.000427,-0.001555,-0.061035,0.061035,0.000000
0.725690,-0.165256,-0.751437,10.031539,-0.001633,0.001968,-0.008142,-0.030518,0.061035,-0.030518
0.735755,-0.168250,-0.751437,10.031539,-0.004627,0.001968,-0.008142,-0.030518,0.061035,-0.030518
0.745821,-0.167651,-0.742456,10.031539,-0.004028,0.010950,-0.008142,-0.061035,0.061035,0.000000
0.755887,-0.167053,-0.746049,10.039922,-0.003429,0.007357,0.000241,-0.061035,0.030518,0.000000
0.765953,-0.165855,-0.751437,10.037527,-0.002232,0.001968,-0.002154,-0.061035,0.030518,0.000000
0.776018,-0.162861,-0.753832,10.036329,0.000762,-0.000427,-0.003352,-0.061035,0.000000,0.000000
0.786083,-0.164059,-0.758024,10.036329,-0.000436,-0.004618,-0.003352,-0.061035,0.000000,-0.030518
0.796148,-0.166454,-0.756826,10.038724,-0.002831,-0.003420,-0.000957,-0.091553,-0.030518,-0.030518
0.806213,-0.163460,-0.756826,10.041718,0.000163,-0.003420,0.002037,-0.061035,0.000000,-0.030518
0.816328,-0.158071,-0.755030,10.041718,0.005552,-0.001624,0.002037,-0.061035,0.030518,-0.061035
0.826425,-0.162263,-0.750839,10.036928,0.001361,0.002567,-0.002753,0.000000,0.030518,-0.030518
0.836520,-0.169448,-0.756227,10.042916,-0.005824,-0.002822,0.003235,0.000000,0.061035,-0.091553
0.849735,-0.172441,-0.759221,10.041718,-0.008818,-0.005815,0.002037,-0.030518,0.061035,-0.030518
0.859835,-0.177231,-0.760419,10.042317,-0.013608,-0.007013,0.002636,-0.030518,0.030518,-0.061035
0.869932,-0.169448,-0.759221,10.041718,-0.005824,-0.005815,0.002037,0.000000,0.030518,-0.030518
0.880029,-0.173639,-0.756227,10.043514,-0.010016,-0.002822,0.003834,0.000000,0.030518,0.000000
0.890125,-0.170046,-0.761616,10.041119,-0.006423,-0.008210,0.001439,0.000000,0.030518,-0.030518
